snapshot_date,snapshot_time,symbol,name,market,sector,industry,marcap,close,volume,ret_1d,ret_5d,ret_20d,ret_60d,ret_120d,ma_gap_20d,ma_gap_60d,ma_gap_120d,drawdown_60d,drawdown_250d,volatility_20d,volatility_60d,avg_turnover_20d,avg_range_20d,volume_ratio_20d,has_price_factors,has_flow_factors,has_consensus_factors,available_factor_sources,expected_factor_sources,factor_source_coverage_ratio,missing_factor_sources,news_score,news_count,news_avg_score,news_max_score,news_confidence_score,news_buzz_score,has_news_factors,size_score,liquidity_score,momentum_ret20_score,momentum_ret60_score,momentum_ret120_score,momentum_ma20_score,momentum_drawdown_score,stability_score,value_op_yield_score,value_net_yield_score,value_psr_score,quality_op_margin_score,quality_net_margin_score,flow_3d_score,flow_5d_score,flow_foreign_streak_score,flow_inst_streak_score,news_sentiment_factor_score,news_confidence_factor_score,news_buzz_factor_score,value_score,momentum_score,quality_score,flow_score,composite_score,ranking_eligible,portfolio_eligible,sector_z_value_score,sector_rank_value_score,sector_z_momentum_score,sector_rank_momentum_score,sector_z_quality_score,sector_rank_quality_score,sector_z_flow_score,sector_rank_flow_score,sector_z_news_score,sector_rank_news_score,sector_z_composite_score,sector_rank_composite_score,sector_reversion_signal,sector_reversion_rank,sector_leader_signal,sector_leader_rank
20260322,23:07:29,402340,SK스퀘어,KOSPI,Unknown,Unknown,85196189175000.0,608000.0,553824.0,-0.004909983633387904,0.13857677902621712,0.07420494699646651,1.148409893992933,2.0324189526184537,0.04207729882594902,0.23039562885763432,0.5892516402227044,-0.10456553755522824,-0.10456553755522824,0.9962154834595702,0.8141715853071612,0.004307721558368635,0.06616978293464573,0.882020040958484,True,False,False,2,2,1.0,,0.9333333333333332,8,2.297,5.2219,0.375,2.7194,True,0.2,0.4,0.8,1.0,1.0,0.8,0.6,0.6,,,,,,,,,,0.8,1.0,1.0,0.5,0.8399999999999999,0.5333333333333333,0.5,0.6141333333333332,True,True,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260322,23:07:29,000660,SK하이닉스,KOSPI,IT하드웨어 (반도체),IT하드웨어 (반도체),756177209265000.0,1007000.0,3208464.0,-0.005923000987166804,0.10659340659340666,0.12639821029082765,0.8275862068965518,2.0194902548725637,0.04217335058214755,0.21667337897704386,0.5100281162136833,-0.08371246587807102,-0.08371246587807102,1.0518092219011603,0.7642399464308581,0.0060200922635247995,0.057845974768636135,0.6739924031370566,True,False,False,2,2,1.0,,0.4000000000000001,8,2.0,2.0,0.0,2.3972,True,0.8,0.8,1.0,0.6,0.8,1.0,1.0,0.2,,,,,,,,,,0.4,0.4,0.4,0.5,0.8800000000000001,0.39999999999999997,0.5,0.5856000000000001,True,True,0.0,0.75,1.0000000000000004,1.0,-1.0000000000000002,0.5,0.0,0.75,0.0,0.75,1.0,1.0,-2.000000000000001,0.5,2.220446049250313e-16,0.5
20260322,23:07:29,005930,삼성전자,KOSPI,IT하드웨어 (반도체),IT하드웨어 (반도체),1281601610113000.0,199400.0,25527507.0,-0.005486284289276777,0.08664850136239788,0.049473684210526336,0.8480074142724745,1.5498721227621481,0.027305512622359585,0.2311808592745046,0.5328046327495419,-0.08532110091743117,-0.08532110091743117,0.9099863544363741,0.6846523861813814,0.005008288975283874,0.04436931286485635,0.7656611269063511,True,False,False,2,2,1.0,,0.4000000000000001,8,2.0,2.0,0.0,2.3972,True,1.0,0.6,0.6,0.8,0.6,0.6,0.8,0.8,,,,,,,,,,0.4,0.4,0.4,0.5,0.68,0.6,0.5,0.5576000000000001,True,True,0.0,0.75,-0.9999999999999994,0.5,0.9999999999999998,1.0,0.0,0.75,0.0,0.75,-1.0,0.5,1.9999999999999991,1.0,3.3306690738754696e-16,1.0
20260322,23:07:29,005380,현대차,KOSPI,자동차/완성차,자동차/완성차,138006734284000.0,517000.0,978045.0,-0.009578544061302652,0.0,0.007797270955165692,0.8076923076923077,1.3935185185185186,-0.044362292051756014,0.12460573541674225,0.44108150797890877,-0.23293768545994065,-0.23293768545994065,1.041671530873417,0.8919900774338099,0.008284813517484682,0.0634553308712475,0.47512592200792775,True,False,False,2,2,1.0,,0.4000000000000001,8,2.0,2.0,0.0,2.3972,True,0.6,1.0,0.4,0.4,0.4,0.2,0.4,0.4,,,,,,,,,,0.4,0.4,0.4,0.5,0.36000000000000004,0.4666666666666666,0.5,0.5032,True,True,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260322,23:07:29,373220,LG에너지솔루션,KOSPI,2차전지/배터리,2차전지/배터리,99918000000000.0,375500.0,198483.0,0.0121293800539084,0.017615176151761558,-0.06939281288723664,-0.09626955475330923,0.07285714285714295,-0.025308241401687193,-0.03520041109969163,-0.07973204803529121,-0.12877030162412995,-0.269455252918288,0.6771162767663546,0.5524456157645916,0.0015668247407874458,0.04025932769876034,0.4914882908671302,True,False,False,2,2,1.0,,0.8666666666666667,8,2.3875,5.1,0.125,2.7072,True,0.4,0.2,0.2,0.2,0.2,0.4,0.2,1.0,,,,,,,,,,1.0,0.8,0.8,0.5,0.24,0.6666666666666666,0.5,0.4794666666666667,True,True,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
