snapshot_date,snapshot_time,symbol,name,market,sector,industry,marcap,close,volume,ret_1d,ret_5d,ret_20d,ret_60d,ret_120d,ma_gap_20d,ma_gap_60d,ma_gap_120d,drawdown_60d,drawdown_250d,volatility_20d,volatility_60d,avg_turnover_20d,avg_range_20d,volume_ratio_20d,has_price_factors,has_flow_factors,has_consensus_factors,available_factor_sources,expected_factor_sources,factor_source_coverage_ratio,missing_factor_sources,has_news_factors,size_score,liquidity_score,momentum_ret20_score,momentum_ret60_score,momentum_ret120_score,momentum_ma20_score,momentum_drawdown_score,stability_score,value_op_yield_score,value_net_yield_score,value_psr_score,quality_op_margin_score,quality_net_margin_score,flow_3d_score,flow_5d_score,flow_foreign_streak_score,flow_inst_streak_score,news_sentiment_factor_score,news_confidence_factor_score,news_buzz_factor_score,news_source_factor_score,news_diffusion_factor_score,news_novelty_factor_score,value_score,momentum_score,quality_score,flow_score,news_score,composite_score,ranking_eligible,portfolio_eligible,sector_z_value_score,sector_rank_value_score,sector_z_momentum_score,sector_rank_momentum_score,sector_z_quality_score,sector_rank_quality_score,sector_z_flow_score,sector_rank_flow_score,sector_z_news_score,sector_rank_news_score,sector_z_composite_score,sector_rank_composite_score,sector_reversion_signal,sector_reversion_rank,sector_leader_signal,sector_leader_rank
20260330,12:44:27,298040,효성중공업,KOSPI,기계/공작기계,기계/공작기계,26323199004000.0,2486000.0,25937.0,-0.07100149476831086,-0.0397837002703747,-0.11937654976974854,0.414911781445646,0.8373983739837398,-0.044121887916947045,0.03416000499192262,0.15933918599092944,-0.16856187290969904,-0.16856187290969904,0.9137710374888889,0.7299925133619171,0.004440803402437401,0.06256836556835449,0.5789444314237564,True,False,False,1,1,1.0,,False,0.36,0.62,0.7,0.72,0.74,0.6,0.7,0.36,,,,,,,,,,,,,,,,0.5,0.692,0.4533333333333333,0.5,0.5,0.54584,True,True,0.0,0.6,0.20234597305146532,0.8,-0.6234036915689045,0.4,0.0,0.6,0.0,0.6,0.20722206854714398,0.8,-0.8257496646203698,0.4,-0.42105771851743923,0.4
20260330,12:44:27,034020,두산에너빌리티,KOSPI,기계/공작기계,기계/공작기계,68091649819800.0,93600.0,1457514.0,-0.04587155963302747,-0.07050645481628603,-0.11947318908748827,0.2717391304347827,0.4624999999999999,-0.0663341645885287,-0.011093502377179099,0.08541664653414638,-0.14598540145985406,-0.14598540145985406,0.9812317130721747,0.7288433862656366,0.008812242525081506,0.06103154697131872,0.24075001490323256,True,False,False,1,1,1.0,,False,0.86,0.84,0.68,0.62,0.56,0.44,0.74,0.28,,,,,,,,,,,,,,,,0.5,0.608,0.4266666666666667,0.5,0.5,0.5445599999999999,True,True,0.0,0.6,-0.3718790856081011,0.6,-1.0533372719612515,0.2,0.0,0.6,0.0,0.6,0.17546389712229296,0.6,-0.6814581863531504,0.6,-1.4252163575693526,0.2
20260330,12:44:27,272210,한화시스템,KOSPI,우주항공과국방,우주항공과국방,21461242590400.0,118500.0,403727.0,-0.04512489927477836,-0.04435483870967738,0.04313380281690149,1.16636197440585,0.9915966386554622,-0.1510245020776616,0.10053401439517073,0.47622162010651214,-0.27166564228641676,-0.27166564228641676,1.7810502550028064,1.4033497529865286,0.023282805460132814,0.09941877111509562,0.11485805353171011,True,False,False,1,1,1.0,,False,0.16,1.0,0.96,0.96,0.8,0.02,0.22,0.02,,,,,,,,,,,,,,,,0.5,0.592,0.34,0.5,0.5,0.54144,True,True,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260330,12:44:27,033780,KT&G,KOSPI,음식료/담배,음식료/담배,19241990799500.0,157100.0,76439.0,-0.0056962025316456,0.03491436100131762,-0.03678724708767622,0.08494475138121538,0.1697691734921818,0.009088865337058882,0.014268190328620367,0.06478395933352177,-0.12576516416249306,-0.12576516416249306,0.3566774418601397,0.3248618137938668,0.002259147623962567,0.030499149353124238,0.2737048843390168,True,False,False,1,1,1.0,,False,0.06,0.22,0.92,0.32,0.32,0.88,0.9,1.0,,,,,,,,,,,,,,,,0.5,0.6679999999999999,0.6666666666666666,0.5,0.5,0.53896,True,True,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260330,12:44:27,032830,삼성생명,KOSPI,보험,보험,46000000000000.0,218500.0,78219.0,-0.020179372197309364,0.0045977011494253706,-0.050000000000000044,0.34461538461538455,0.4547270306258322,-0.0005717552887364308,0.10850871333508083,0.23662329209683564,-0.11178861788617889,-0.11178861788617889,0.7591267032446806,0.6198781089260008,0.0019352724826086957,0.053474575737688365,0.19247677367202987,True,False,False,1,1,1.0,,False,0.72,0.1,0.88,0.68,0.54,0.86,0.98,0.7,,,,,,,,,,,,,,,,0.5,0.788,0.5666666666666667,0.5,0.5,0.5353600000000001,True,True,0.0,0.75,1.0,1.0,-1.0,0.5,0.0,0.75,0.0,0.75,1.0000000000000004,1.0,-2.0,0.5,0.0,0.5
20260330,12:44:27,042700,한미반도체,KOSPI,IT하드웨어 (반도체),IT하드웨어 (반도체),30833496700000.0,260000.0,264004.0,-0.056261343012704135,-0.12457912457912457,-0.19629057187016996,0.9607843137254901,1.763018065887354,-0.13174152613124057,0.14916280543053095,0.4731017290059396,-0.22038980509745132,-0.22038980509745132,1.1105908998581737,1.1448953125641714,0.012629576955344153,0.06940081953446013,0.20168573873100876,True,False,False,1,1,1.0,,False,0.46,0.98,0.32,0.92,0.94,0.08,0.44,0.08,,,,,,,,,,,,,,,,0.5,0.5399999999999999,0.36000000000000004,0.5,0.5,0.5316000000000001,True,True,0.0,0.6666666666666666,-1.260123838323868,0.3333333333333333,-1.1467643581619913,0.3333333333333333,0.0,0.6666666666666666,0.0,0.6666666666666666,1.148316719537282,1.0,0.11335948016187669,0.6666666666666666,-2.406888196485859,0.3333333333333333
20260330,12:44:27,000150,두산,KOSPI,복합기업,복합기업,20695721130000.0,1093000.0,44250.0,-0.0914380714879468,0.025328330206378924,-0.14475743348982784,0.3888182973316392,0.9209138840070299,-0.021398513743396852,0.12589489587446567,0.2171153364327274,-0.14475743348982784,-0.14475743348982784,1.153801783900924,0.8649958023848929,0.0047055893408242885,0.07335117468041877,0.5021407650923088,True,False,False,1,1,1.0,,False,0.14,0.64,0.56,0.7,0.76,0.72,0.76,0.06,,,,,,,,,,,,,,,,0.5,0.7,0.35333333333333333,0.5,0.5,0.5316,True,True,0.0,0.75,1.0,1.0,-1.0,0.5,0.0,0.75,0.0,0.75,1.0,1.0,-2.0,0.5,0.0,0.75
20260330,12:44:27,316140,우리금융지주,KOSPI,금융지주/은행,금융지주/은행,26426747520000.0,32500.0,436824.0,-0.03273809523809523,0.025236593059936974,-0.09722222222222221,0.1484098939929328,0.2149532710280373,-0.011256464861575943,0.01012717242093819,0.10606920022688593,-0.20343137254901966,-0.20343137254901966,0.5760355990936361,0.45617716962732535,0.0031651681188423447,0.03970057395554373,0.17229150633961818,True,False,False,1,1,1.0,,False,0.38,0.34,0.76,0.48,0.38,0.82,0.52,0.94,,,,,,,,,,,,,,,,0.5,0.592,0.6466666666666666,0.5,0.5,0.5306400000000001,True,True,0.0,0.6,0.12911433781299325,0.6,0.11624763874381587,0.6,0.0,0.6,0.0,0.6,0.1710344996190379,0.6,-0.012866699069177381,0.6,0.24536197655680914,0.8
20260330,12:44:27,003670,포스코퓨처엠,KOSPI,2차전지/배터리,2차전지/배터리,21969716340000.0,216500.0,266790.0,0.03588516746411474,0.16148068669527893,-0.12348178137651822,0.10346585117227325,0.4838930774503085,0.06850261573388616,0.03404631317513518,0.05574135555889681,-0.12348178137651822,-0.12348178137651822,1.0232128472663904,0.7576172852542612,0.003950050359184565,0.06086784092484622,0.6159246262844604,True,False,False,1,1,1.0,,False,0.22,0.52,0.62,0.38,0.6,0.96,0.94,0.18,,,,,,,,,,,,,,,,0.5,0.7,0.3933333333333333,0.5,0.5,0.5267999999999999,True,True,0.0,0.6666666666666666,0.04619212768457777,0.6666666666666666,-1.172943382411934,0.3333333333333333,0.0,0.6666666666666666,0.0,0.6666666666666666,-0.16373020721524664,0.6666666666666666,-1.2191355100965118,0.6666666666666666,-1.1267512547273562,0.3333333333333333
20260330,12:44:27,000660,SK하이닉스,KOSPI,IT하드웨어 (반도체),IT하드웨어 (반도체),756177209265000.0,877000.0,1997776.0,-0.0488069414316703,-0.12909632571996033,-0.17342130065975492,0.4641068447412353,1.4600280504908838,-0.07499208944204194,0.013287117273252491,0.2586559506296868,-0.2020018198362148,-0.2020018198362148,1.0054229600766658,0.7829763214097551,0.005455109786381297,0.053501498654107894,0.4532940531248951,True,False,False,1,1,1.0,,False,0.98,0.74,0.42,0.74,0.9,0.32,0.54,0.22,,,,,,,,,,,,,,,,0.5,0.584,0.4066666666666667,0.5,0.5,0.5256799999999999,True,True,0.0,0.6666666666666666,1.185998906657766,1.0,-0.14334554477024875,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6666666666666666,0.14070283915278278,0.6666666666666666,-1.3293444514280148,0.3333333333333333,1.0426533618875173,0.6666666666666666
