snapshot_date,snapshot_time,symbol,name,market,sector,industry,marcap,close,volume,ret_1d,ret_5d,ret_20d,ret_60d,ret_120d,ma_gap_20d,ma_gap_60d,ma_gap_120d,drawdown_60d,drawdown_250d,volatility_20d,volatility_60d,avg_turnover_20d,avg_range_20d,volume_ratio_20d,foreign_1d_eok,inst_1d_eok,retail_1d_eok,foreign_3d_eok,inst_3d_eok,retail_3d_eok,foreign_5d_eok,inst_5d_eok,retail_5d_eok,foreign_streak,inst_streak,smart_money_3d_eok,smart_money_5d_eok,foreign_3d_to_mcap,inst_3d_to_mcap,smart_money_3d_to_mcap,smart_money_5d_to_mcap,cons_revenue_q_krw,cons_op_q_krw,cons_net_q_krw,cons_revenue_y_krw,cons_op_y_krw,cons_net_y_krw,cons_op_margin_q,cons_net_margin_q,cons_psr,cons_op_yield,cons_net_yield,has_price_factors,has_flow_factors,has_consensus_factors,available_factor_sources,expected_factor_sources,factor_source_coverage_ratio,missing_factor_sources,news_score,news_count,news_avg_score,news_max_score,news_confidence_score,news_buzz_score,news_source_breadth_score,news_diffusion_score,news_novelty_score,has_news_factors,size_score,liquidity_score,momentum_ret20_score,momentum_ret60_score,momentum_ret120_score,momentum_ma20_score,momentum_drawdown_score,stability_score,value_op_yield_score,value_net_yield_score,value_psr_score,quality_op_margin_score,quality_net_margin_score,flow_3d_score,flow_5d_score,flow_foreign_streak_score,flow_inst_streak_score,news_sentiment_factor_score,news_confidence_factor_score,news_buzz_factor_score,news_source_factor_score,news_diffusion_factor_score,news_novelty_factor_score,value_score,momentum_score,quality_score,flow_score,composite_score,ranking_eligible,portfolio_eligible,sector_z_value_score,sector_rank_value_score,sector_z_momentum_score,sector_rank_momentum_score,sector_z_quality_score,sector_rank_quality_score,sector_z_flow_score,sector_rank_flow_score,sector_z_news_score,sector_rank_news_score,sector_z_composite_score,sector_rank_composite_score,sector_reversion_signal,sector_reversion_rank,sector_leader_signal,sector_leader_rank
20260405,00:48:05,012450,한화에어로스페이스,KOSPI,방위산업/우주항공,방위산업/우주항공,61618264195000.0,1449000.0,193653.0,0.022582921665490474,0.08539325842696632,-0.02160702228224176,0.4318181818181819,0.31847133757961776,0.047457259551089814,0.12473802685709856,0.30306731914957385,-0.02620967741935487,-0.02620967741935487,0.5757780500123222,0.7299871580091946,0.005615772937142862,0.05720859843479481,0.7809435781542433,430,263,-704,1315,1166,-2484,1550,1006,-2561,2,3,2481,2556,0.002134107503967477,0.0018922960833658389,0.004026403587333315,0.004148120745354275,8584400000000.0,1174900000000.0,651600000000.0,34337600000000.0,4699600000000.0,2606400000000.0,0.13686454498858394,0.07590513023624249,1.7944837203240762,0.07626959411137303,0.042299146755443585,True,True,True,4,4,1.0,,0.5541666666666666,13,3.4588,6.7869,0.0769,3.3177,0.5,0.698,1.0,True,0.55,0.9,0.65,0.9,0.45,1.0,1.0,0.7,0.6,0.5333333333333333,0.7333333333333333,0.6,0.5333333333333333,1.0,1.0,0.9,0.9,0.75,0.65,0.725,0.525,0.15,0.525,0.6222222222222222,0.8,0.611111111111111,0.95,0.7393055555555555,True,True,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260405,00:48:05,005930,삼성전자,KOSPI,IT하드웨어 (반도체),IT하드웨어 (반도체),1281601610113000.0,186200.0,20194447.0,0.043721973094170474,0.036171396772398445,-0.01062699256110522,0.3482983345401882,1.1651162790697676,-0.006217810156646131,0.07619689817936615,0.3454729387961557,-0.14587155963302756,-0.14587155963302756,0.817275420381961,0.7435025181391668,0.0036252104365336675,0.03889130608721817,0.806721632912255,965,3556,-9200,-1722,10712,-20302,-28495,14475,-4076,1,1,8990,-14020,-0.0001343631270756729,0.0008358291621571475,0.0007014660350814746,-0.0010939436943094853,110848400000000.0,32366800000000.0,28622900000000.0,443393600000000.0,129467200000000.0,114491600000000.0,0.2919915849033455,0.2582166273938099,2.8904377738266858,0.10101984811690799,0.08933478164864757,True,True,True,4,4,1.0,,0.4666666666666666,15,3.15,3.6869,0.0667,3.1413,0.5,0.6904,1.0,True,1.0,0.65,0.8,0.85,0.8,0.75,0.7,0.15,0.9333333333333333,0.8666666666666667,0.6,0.8,0.8,0.8,0.3,0.6,0.675,0.5,0.6,0.6,0.525,0.05,0.525,0.7999999999999999,0.78,0.5833333333333334,0.59375,0.6711416666666665,True,True,0.9999999999999996,1.0,1.0000000000000007,1.0,-1.0,0.5,1.0,1.0,-1.0,0.5,0.9999999999999983,1.0,-1.1102230246251565e-15,0.75,1.0000000000000009,1.0
20260405,00:48:05,000660,SK하이닉스,KOSPI,IT하드웨어 (반도체),IT하드웨어 (반도체),756177209265000.0,876000.0,2927164.0,0.055421686746987886,-0.049891540130151846,-0.051948051948051965,0.2586206896551724,1.4333333333333331,-0.06385252471279723,-0.0021263669501822013,0.22766449442926207,-0.20291173794358508,-0.20291173794358508,0.9566451488563945,0.8354802073563993,0.00514175644228843,0.04819006660787439,0.6937197223385367,3626,587,-4203,-1281,4614,-3482,-19534,7383,11363,1,1,3333,-12151,-0.00016940473533249233,0.0006101744331179701,0.0004407696977854777,-0.0016068984691843204,30519000000000.0,16062000000000.0,12984500000000.0,122076000000000.0,64248000000000.0,51938000000000.0,0.5262950948589403,0.4254562731413218,6.194315092770077,0.08496421105106923,0.06868495818656509,True,True,True,4,4,1.0,,0.48333333333333334,16,3.2586,6.7869,-0.0625,3.5119,0.5,0.7027,1.0,True,0.95,0.85,0.6,0.75,0.95,0.2,0.6,0.05,0.8,0.6666666666666666,0.2,0.9333333333333333,0.9333333333333333,0.7,0.15,0.6,0.675,0.6,0.05,0.95,0.525,0.25,0.525,0.5555555555555556,0.62,0.638888888888889,0.53125,0.6025805555555556,True,True,-1.0000000000000004,0.5,-0.9999999999999993,0.5,1.0,1.0,-1.0,0.5,1.0,1.0,-1.0000000000000016,0.5,-1.1102230246251565e-15,0.75,-0.9999999999999993,0.5
20260405,00:48:05,006800,미래에셋증권,KOSPI,증권,증권,40830172848000.0,63100.0,2222259.0,0.024350649350649345,-0.05961251862891204,-0.05961251862891204,1.4745098039215687,2.0047619047619047,-0.04632358497695155,0.18759704512304154,0.6575456416093866,-0.14266304347826086,-0.14266304347826086,0.8170498960653102,1.1502413304987291,0.006258864991861472,0.06135359483142938,0.5826387949581452,177,79,-257,-104,199,-129,-319,283,2,1,1,95,-36,-0.00025471359229157483,0.0004873846621733018,0.000232671069881727,-8.817008963939128e-05,,,,,,,,,,,,True,True,False,3,4,0.75,consensus,0.4333333333333333,3,3.0731,3.0731,0.0,1.6936,0.5,0.8869,1.0,True,0.1,0.95,0.5,1.0,1.0,0.45,0.75,0.2,,,,,,0.45,0.45,0.6,0.675,0.275,0.3,0.2,0.525,0.775,0.525,0.5,0.74,0.39999999999999997,0.54375,0.5810083333333333,True,True,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260405,00:48:05,000270,기아,KOSPI,자동차/완성차,자동차/완성차,80229871089000.0,150200.0,508389.0,-0.0026560424966799445,-0.03594351732991019,-0.10059880239520957,0.22512234910277318,0.4930417495029822,-0.05824816602921812,-0.05582097058083979,0.09143095899867393,-0.27087378640776694,-0.27087378640776694,0.5618524693325331,0.7378412928325843,0.0023989268469781725,0.03882891810238542,0.42321280914079534,39,-123,87,15,209,-231,-186,409,-244,2,0,224,223,1.8696278326759757e-05,0.00026050147801951926,0.00027919775634627903,0.0002779513377911617,28516600000000.0,1924000000000.0,1565600000000.0,114066400000000.0,7696000000000.0,6262400000000.0,0.06746947392045335,0.05490135570159135,0.70336112202191,0.09592437200182873,0.07805571559566687,True,True,True,4,4,1.0,,0.525,16,3.1453,3.6869,0.0625,3.2019,0.5,0.7334,1.0,True,0.7,0.4,0.35,0.7,0.6,0.3,0.25,0.75,0.8666666666666667,0.8,1.0,0.26666666666666666,0.4,0.55,0.65,0.9,0.275,0.45,0.55,0.65,0.525,0.45,0.525,0.888888888888889,0.44000000000000006,0.47222222222222227,0.59375,0.5767305555555556,True,True,1.0000000000000009,1.0,-1.0000000000000056,0.5,0.9999999999999998,1.0,1.0,1.0,-1.0,0.5,1.0000000000000016,1.0,4.000000000000006,1.0,0.9999999999999942,1.0
20260405,00:48:05,012330,현대모비스,KOSPI,자동차부품/타이어,자동차부품/타이어,46908745411000.0,388500.0,163868.0,-0.0025673940949936247,-0.0489596083231334,-0.125,0.04435483870967749,0.31472081218274117,-0.03759212237567355,-0.09696664471390393,0.03291273859242927,-0.2655954631379962,-0.2655954631379962,0.6090118722121723,0.7598973252709997,0.002186693938438745,0.04046554683944515,0.645932608859322,184,-212,30,366,-148,-222,309,-132,-180,2,0,218,177,0.0007802383048048303,-0.0003155061997571445,0.00046473210504768576,0.00037732836052036873,15663200000000.0,932600000000.0,1081300000000.0,62652800000000.0,3730400000000.0,4325200000000.0,0.05954083456764901,0.06903442463864344,0.748709481635298,0.07952461672797646,0.09220455508037846,True,True,True,4,4,1.0,,0.6333333333333333,3,3.4398,6.1731,0.3333,2.0036,0.5,0.8869,1.0,True,0.35,0.35,0.25,0.3,0.4,0.55,0.35,0.5,0.7333333333333333,0.9333333333333333,0.8666666666666667,0.2,0.4666666666666667,0.75,0.75,0.9,0.275,0.7,0.825,0.45,0.525,0.775,0.525,0.8444444444444444,0.37,0.3888888888888889,0.66875,0.5558861111111111,True,True,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260405,00:48:05,042660,한화오션,KOSPI,조선/해양,조선/해양,43265571232800.0,128000.0,1301116.0,0.07292539815590948,0.03896103896103886,0.010260457774269982,0.0856658184902459,0.1594202898550725,0.008350401764613213,-0.044086530083891406,0.01260482042086375,-0.14609739826551038,-0.14609739826551038,0.6261973058148796,0.7574406402333492,0.0037421098556364094,0.05181159185942924,1.0289254504004288,64,336,-416,-117,474,-380,-263,775,-547,1,1,357,512,-0.00027042287127206885,0.0010955593246406892,0.0008251364533686204,0.0011833889751393099,3433100000000.0,381100000000.0,266100000000.0,13732400000000.0,1524400000000.0,1064400000000.0,0.11100754420203315,0.07751012204712941,3.1506197920829573,0.0352335576894993,0.02460154736598206,True,True,True,4,4,1.0,,0.4333333333333333,3,3.0731,3.0731,0.0,1.6936,0.5,0.8869,1.0,True,0.2,0.75,0.9,0.4,0.25,0.9,0.65,0.35,0.3333333333333333,0.26666666666666666,0.4,0.5333333333333333,0.6,0.9,0.9,0.6,0.675,0.275,0.3,0.2,0.525,0.775,0.525,0.3333333333333333,0.62,0.49444444444444446,0.76875,0.5554416666666667,True,True,-1.0,0.5,0.9999999999999999,1.0,-1.0,0.5,1.0000000000000002,1.0,-0.9999999999999994,0.5,1.0,1.0,-1.9999999999999996,0.5,1.0,1.0
20260405,00:48:05,402340,SK스퀘어,KOSPI,복합기업,복합기업,85196189175000.0,483000.0,450421.0,0.028753993610223683,-0.11213235294117652,-0.12658227848101267,0.1610576923076923,1.3503649635036497,-0.12165848336061102,-0.08129784907036086,0.18035190615835783,-0.28865979381443296,-0.28865979381443296,0.9158847389362986,0.8827261333066024,0.0037398357495254716,0.05574276349162442,0.7659352898179144,-207,152,26,-506,169,227,-265,-737,876,0,1,-337,-1002,-0.0005939232786112467,0.00019836568001047568,-0.000395557598600771,-0.0011761089430206901,1608500000000.0,2234300000000.0,2196000000000.0,6434000000000.0,8937200000000.0,8784000000000.0,1.3890581286913273,1.3652471246502953,13.241558777587814,0.10490140564435639,0.10310320314864013,True,True,True,4,4,1.0,,0.4583333333333333,14,3.0519,3.6869,0.1429,3.0767,0.5,0.7115,1.0,True,0.8,0.7,0.2,0.625,0.9,0.05,0.2,0.1,1.0,1.0,0.06666666666666667,1.0,1.0,0.15,0.2,0.225,0.675,0.1,0.7,0.55,0.525,0.35,0.525,0.688888888888889,0.395,0.7000000000000001,0.3125,0.5365388888888889,True,True,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260405,00:48:05,034020,두산에너빌리티,KOSPI,기계/공작기계,기계/공작기계,68091649819800.0,96600.0,2522536.0,0.03205128205128216,-0.015290519877675823,-0.014285714285714235,0.1610576923076923,0.49535603715170273,-0.04384836187271113,0.007929883138564353,0.10648696116986756,-0.11861313868613144,-0.11861313868613144,0.6246845366186977,0.7286043883724452,0.007536332802378077,0.05075991034357572,0.5002349980252154,2,-19,-614,508,446,-1708,-47,815,-1539,1,0,954,768,0.0007460532992582615,0.0006549995501361903,0.0014010528493944518,0.0011278916020282378,4772900000000.0,333200000000.0,166600000000.0,19091600000000.0,1332800000000.0,666400000000.0,0.0698108068469903,0.03490540342349515,3.566576390653481,0.01957361884353171,0.009786809421765855,True,True,True,4,4,1.0,,0.6749999999999999,13,4.0896,9.8869,0.3846,3.6277,0.5,0.698,1.0,True,0.65,1.0,0.7,0.625,0.65,0.5,0.9,0.4,0.13333333333333333,0.13333333333333333,0.3333333333333333,0.3333333333333333,0.13333333333333333,0.95,0.85,0.6,0.275,0.9,0.95,1.0,0.525,0.15,0.525,0.19999999999999998,0.675,0.2888888888888889,0.66875,0.5323749999999999,True,True,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260405,00:48:05,055550,신한지주,KOSPI,금융지주/은행,금융지주/은행,45994007580900.0,91800.0,558564.0,0.0010905125408942062,-0.018181818181818188,0.0,0.1605562579013906,0.3021276595744682,0.00010894432944774657,0.021039948095282313,0.10395141651718176,-0.13396226415094337,-0.13396226415094337,0.47982595274696366,0.4508840036268315,0.0032005015730816547,0.04172545447233404,0.34916131185846616,-1,-42,42,-55,161,-101,-642,706,-62,0,0,106,64,-0.00011958079517915273,0.0003500456004335198,0.00023046480525436706,0.00013914856166301408,,,,,,,,,,,,True,True,False,3,4,0.75,consensus,0.4333333333333333,3,3.0731,3.0731,0.0,1.6936,0.5,0.8869,1.0,True,0.25,0.55,0.85,0.55,0.35,0.8,0.85,0.85,,,,,,0.4,0.5,0.225,0.275,0.275,0.3,0.2,0.525,0.775,0.525,0.5,0.6799999999999999,0.6166666666666667,0.35,0.5319333333333334,True,True,0.0,0.75,1.0000000000000013,1.0,-0.9999999999999978,0.5,-1.0000000000000016,0.5,0.0,0.75,1.0,1.0,-3.000000000000001,0.5,-0.999999999999998,0.5
