snapshot_date,snapshot_time,symbol,name,market,sector,industry,marcap,close,volume,ret_1d,ret_5d,ret_20d,ret_60d,ret_120d,ma_gap_20d,ma_gap_60d,ma_gap_120d,drawdown_60d,drawdown_250d,volatility_20d,volatility_60d,avg_turnover_20d,avg_range_20d,volume_ratio_20d,foreign_1d_eok,inst_1d_eok,retail_1d_eok,foreign_3d_eok,inst_3d_eok,retail_3d_eok,foreign_5d_eok,inst_5d_eok,retail_5d_eok,foreign_streak,inst_streak,smart_money_3d_eok,smart_money_5d_eok,foreign_3d_to_mcap,inst_3d_to_mcap,smart_money_3d_to_mcap,smart_money_5d_to_mcap,cons_revenue_q_krw,cons_op_q_krw,cons_net_q_krw,cons_revenue_y_krw,cons_op_y_krw,cons_net_y_krw,cons_op_margin_q,cons_net_margin_q,cons_psr,cons_op_yield,cons_net_yield,has_price_factors,has_flow_factors,has_consensus_factors,available_factor_sources,expected_factor_sources,factor_source_coverage_ratio,missing_factor_sources,news_score,news_count,news_avg_score,news_max_score,news_confidence_score,news_buzz_score,news_source_breadth_score,news_diffusion_score,news_novelty_score,has_news_factors,size_score,liquidity_score,momentum_ret20_score,momentum_ret60_score,momentum_ret120_score,momentum_ma20_score,momentum_drawdown_score,stability_score,value_op_yield_score,value_net_yield_score,value_psr_score,quality_op_margin_score,quality_net_margin_score,flow_3d_score,flow_5d_score,flow_foreign_streak_score,flow_inst_streak_score,news_sentiment_factor_score,news_confidence_factor_score,news_buzz_factor_score,news_source_factor_score,news_diffusion_factor_score,news_novelty_factor_score,value_score,momentum_score,quality_score,flow_score,composite_score,ranking_eligible,portfolio_eligible,sector_z_value_score,sector_rank_value_score,sector_z_momentum_score,sector_rank_momentum_score,sector_z_quality_score,sector_rank_quality_score,sector_z_flow_score,sector_rank_flow_score,sector_z_news_score,sector_rank_news_score,sector_z_composite_score,sector_rank_composite_score,sector_reversion_signal,sector_reversion_rank,sector_leader_signal,sector_leader_rank
20260323,23:04:30,042700,한미반도체,KOSPI,IT하드웨어 (반도체),IT하드웨어 (반도체),30833496700000.0,297000.0,788575.0,-0.04038772213247177,-0.010000000000000009,0.48129675810473826,1.5515463917525771,2.1495227995758217,0.022991475071041156,0.39298193500981027,0.7606433956112355,-0.10944527736131937,-0.10944527736131937,1.5540680167596073,1.1367432990866229,0.01857947951537394,0.08208050857960784,0.40113261752341284,-323,434,-114,72,1036,-1097,-371,629,-247,0,3,1108,258,0.0002335122762771178,0.003359982197542973,0.003593494473820091,0.0008367523233263389,145600000000.0,69400000000.0,,582400000000.0,277600000000.0,,0.4766483516483517,,52.9421303228022,0.009003195540906653,,True,True,True,3,4,0.75,,0.5,,,,,,,,,False,0.91,0.8266666666666667,0.9833333333333333,0.9632107023411371,0.9629629629629629,0.8466666666666667,0.8366666666666667,0.043333333333333335,0.14356435643564355,,0.009900990099009901,0.9851485148514851,,0.9266666666666666,0.72,0.3416666666666667,0.9,,,,,,,0.21782178217821782,0.9185680663941532,0.5094939493949395,0.7220833333333333,0.6043563442436775,True,True,-1.3551971092208979,0.3333333333333333,1.3754661470275835,1.0,-1.408727419588524,0.3333333333333333,1.4126239625125008,1.0,0.6272500481871776,0.6666666666666666,0.6734942870867188,0.6666666666666666,-2.726766713324505,0.3333333333333333,1.37936268995156,1.0
20260323,23:04:30,375500,DL이앤씨,KOSPI,건설/건자재,건설/건자재,1977244135300.0,66200.0,2665506.0,-0.017804154302670572,0.40851063829787226,0.300589390962672,0.5724465558194773,0.5341830822711471,0.3144048446341705,0.4347119378724942,0.5139935773434599,-0.017804154302670572,-0.017804154302670572,1.3210405148521331,0.8280075426133131,0.019974937787086935,0.07342925955700316,3.821216498844606,-377,-17,381,-284,57,210,-240,79,141,0,0,-227,-161,-0.01436342609037046,0.002882800306870128,-0.011480625783500334,-0.008142646480808606,1835600000000.0,63700000000.0,57700000000.0,7342400000000.0,254800000000.0,230800000000.0,0.034702549575070823,0.03143386358683809,0.26929125834876877,0.12886623126149271,0.11672812470625007,True,True,True,3,4,0.75,,0.5,,,,,,,,,False,0.2866666666666667,0.86,0.9433333333333334,0.8193979933110368,0.696969696969697,0.99,0.98,0.11,0.8168316831683168,0.9184782608695652,0.8762376237623762,0.26732673267326734,0.375,0.023333333333333334,0.05333333333333334,0.3416666666666667,0.35833333333333334,,,,,,,0.8705158559334194,0.8859402047228133,0.25077557755775576,0.19416666666666665,0.6025099373047672,True,True,0.8942304611718433,0.75,0.7048783322614243,0.625,-0.8135604774503656,0.5,-0.765311813810834,0.375,-0.37796447300922686,0.5,0.6318249297227293,0.75,-1.3895201623507805,0.5,-0.8739939589997754,0.25
20260323,23:04:30,241560,두산밥캣,KOSPI,기계/공작기계,기계/공작기계,6230644225000.0,59600.0,409027.0,-0.05546751188589538,0.032928942807625594,-0.09007633587786257,0.01016949152542379,0.08561020036429867,-0.022950819672131195,-0.019763712617526852,0.0009656967712139419,-0.11044776119402988,-0.11044776119402988,0.8192357238075292,0.6510075709329828,0.0077626586510803385,0.05037957528814926,0.5287467344934572,37,-38,8,143,-60,-55,175,-39,-110,5,0,83,136,0.002295107774348968,-0.000962982282943623,0.001332125491405345,0.0021827598413388786,2241700000000.0,144500000000.0,99800000000.0,8966800000000.0,578000000000.0,399200000000.0,0.06446000802962037,0.044519784092429855,0.694857053240844,0.09276729325690233,0.06407042122518238,True,True,True,3,4,0.75,,0.5,,,,,,,,,False,0.67,0.5533333333333333,0.5766666666666667,0.3177257525083612,0.3434343434343434,0.7133333333333334,0.8333333333333334,0.5933333333333334,0.7029702970297029,0.6739130434782609,0.6584158415841584,0.4405940594059406,0.4782608695652174,0.83,0.8066666666666666,0.9816666666666667,0.35833333333333334,,,,,,,0.6784330606973742,0.5568986858552076,0.5040627541014971,0.7441666666666666,0.6017876133131709,True,True,1.0513233295969147,0.8333333333333334,-0.7349337140112197,0.3333333333333333,-0.7349934304705835,0.3333333333333333,2.030998010007938,1.0,-0.4472135954999578,0.5,1.8471983905819649,1.0,3.082261623145489,0.8333333333333334,0.5610708655261346,0.8333333333333334
20260323,23:04:30,097230,HJ중공업,KOSPI,건설,건설,2284472203200.0,26400.0,2697623.0,-0.07205623901581726,-0.005649717514124242,-0.016759776536312887,0.19999999999999996,-0.08965517241379306,0.051499581789939075,0.07675261200878247,0.07539656945778694,-0.07205623901581726,-0.20839580209895048,1.0529992067013283,0.7922803303983519,0.02900978739801197,0.08288522676448509,1.042940694987469,-95,14,80,20,58,-77,220,87,-306,0,5,78,307,0.0008754757432366555,0.0025388796553863007,0.0034143553986229567,0.013438552658682662,,,,,,,,,,,,True,True,False,2,4,0.5,consensus,0.5,,,,,,,,,False,0.36,0.9166666666666666,0.7266666666666667,0.5518394648829431,0.17845117845117844,0.8866666666666667,0.5233333333333333,0.31666666666666665,,,,,,0.9233333333333333,0.97,0.3416666666666667,0.9716666666666667,,,,,,,0.5,0.5733914620001577,0.4388888888888889,0.8016666666666666,0.6011127883067013,True,True,-0.9561901864246242,0.375,-0.4258319762669223,0.75,-1.0115613342221306,0.25,1.4954492244374917,1.0,0.0,0.625,0.5783785269589584,0.75,-0.0464703199423408,0.75,0.0580559139484389,0.5
20260323,23:04:30,004000,롯데정밀화학,KOSPI,화학,화학,1318380000000.0,51900.0,101329.0,-0.015180265654648917,0.015655577299412915,0.038000000000000034,0.11974110032362462,0.06134969325153383,0.03376157753211828,0.09288083247056345,0.102105821978411,-0.051188299817184646,-0.051188299817184646,0.7502435822241982,0.5220297520843208,0.005039424081069191,0.060614121110435425,0.7634599475299759,1,-6,4,-15,0,12,10,32,-47,1,0,-15,42,-0.0011377599781550083,0.0,-0.0011377599781550083,0.0031857279388340237,441600000000.0,26800000000.0,32100000000.0,1766400000000.0,107200000000.0,128400000000.0,0.06068840579710145,0.07269021739130435,0.7463654891304348,0.08131191310547793,0.09739225413006872,True,True,True,3,4,0.75,,0.5,,,,,,,,,False,0.09333333333333334,0.35333333333333333,0.82,0.45819397993311034,0.3063973063973064,0.8633333333333333,0.94,0.66,0.6386138613861386,0.8478260869565217,0.6188118811881188,0.4158415841584158,0.657608695652174,0.44,0.8566666666666667,0.7416666666666667,0.35833333333333334,,,,,,,0.701750609843593,0.67758492393275,0.5778167599368632,0.5991666666666666,0.6006441675527642,True,True,1.6918471705485987,1.0,0.9352262493490816,0.8888888888888888,1.1786834338582104,0.8888888888888888,0.582901370023297,0.6666666666666666,0.0,0.5555555555555556,1.3133353380998436,1.0,2.5182057250810246,0.8888888888888888,2.696811053230589,0.8888888888888888
20260323,23:04:30,278470,에이피알,KOSPI,화장품,화장품,11697860937500.0,324500.0,496457.0,-0.09735744089012521,-0.0121765601217656,0.12478336221837094,0.33264887063655024,0.49539170506912433,0.023659305993690927,0.18243653589214137,0.2550763875459292,-0.12059620596205967,-0.12059620596205967,0.8028178498608578,0.6499518921972381,0.010976800881464573,0.0667494533490777,1.2224909554920578,2,-343,341,194,-585,396,665,-539,-102,2,0,-391,126,0.0016584228606966204,-0.005000914296430531,-0.0033424914357339103,0.0010771200023081142,471100000000.0,112400000000.0,91300000000.0,1884400000000.0,449600000000.0,365200000000.0,0.23859053279558481,0.1938017406070898,6.207737708289111,0.038434377225216525,0.031219382924041535,True,True,True,3,4,0.75,,0.5,,,,,,,,,False,0.7833333333333333,0.6766666666666666,0.87,0.6622073578595318,0.6734006734006734,0.85,0.82,0.61,0.38613861386138615,0.44565217391304346,0.14356435643564355,0.9207920792079208,0.9239130434782609,0.14666666666666667,0.73,0.8416666666666667,0.35833333333333334,,,,,,,0.32511838140335775,0.7751216062520411,0.8182350408953939,0.5191666666666667,0.6004517713120253,True,True,-1.301028891511996,0.2,1.4733439102770738,1.0,0.9878194149740346,0.8,-0.4729184426862213,0.4,0.0,0.6,0.7036830232301172,0.8,-2.2594718295012566,0.4,1.9882448825648873,1.0
20260323,23:04:30,007340,DN오토모티브,KOSPI,자동차부품,자동차부품,1591495528000.0,37750.0,256150.0,-0.05031446540880502,0.05299860529986056,0.20222929936305722,0.435361216730038,0.5439672801635991,0.2366912366912366,0.37857577601947656,0.46317829457364335,-0.05031446540880502,-0.05031446540880502,1.247115548123485,0.8343674389445191,0.007821992750519372,0.0716604409102327,0.6745679203517392,13,-4,-10,-21,32,-13,-1,92,-98,1,0,11,91,-0.0013195136040621033,0.002010687396666062,0.0006911737926039588,0.005717892284269114,,,,,,,,,,,,True,True,False,2,4,0.5,consensus,0.5,,,,,,,,,False,0.16666666666666666,0.56,0.91,0.7525083612040134,0.7070707070707071,0.9766666666666667,0.9466666666666667,0.14,,,,,,0.7933333333333333,0.9233333333333333,0.7416666666666667,0.35833333333333334,,,,,,,0.5,0.8585824803216108,0.38000000000000006,0.7041666666666667,0.6000381456707545,True,True,-0.5773502691896258,0.5,1.5239807220938943,1.0,-0.8422333608969316,0.5,0.731331351331925,0.75,0.0,0.625,1.020772696852541,1.0,-2.212233000848527,0.25,1.4130787125288875,1.0
20260323,23:04:30,257720,실리콘투,KOSDAQ,화장품/뷰티,화장품/뷰티,2682388165800.0,38000.0,574396.0,-0.012987012987012991,0.07954545454545459,-0.12643678160919536,-0.05472636815920395,-0.17030567685589515,-0.03258655804480648,-0.10402012024993113,-0.12026854960064826,-0.29889298892988925,-0.3851132686084142,0.859460684917801,0.7181865519434865,0.00960088427948283,0.06196394641566631,0.880320283102185,8,40,-51,4,98,-105,45,107,-157,2,2,102,152,0.00014912084876452,0.00365346079473074,0.00380258164349526,0.00566659225305176,287800000000.0,48100000000.0,47200000000.0,1151200000000.0,192400000000.0,188800000000.0,0.16712995135510772,0.16400277970813065,2.3300800606323837,0.07172712825573412,0.07038504061685344,True,True,True,3,4,0.75,,0.5,,,,,,,,,False,0.41,0.6366666666666667,0.4533333333333333,0.21739130434782608,0.09090909090909091,0.6566666666666666,0.06666666666666667,0.55,0.5841584158415841,0.7282608695652174,0.3811881188118812,0.8514851485148515,0.8913043478260869,0.9333333333333333,0.92,0.8416666666666667,0.83,,,,,,,0.5645358014062275,0.2969934123847167,0.7642631654469794,0.8812500000000001,0.5993954634811307,True,True,0.7892727813260255,0.75,-1.2254745289233662,0.25,1.433672978037686,1.0,0.7164265633639622,0.75,0.0,0.625,0.8079735183958798,0.75,4.16484685165104,1.0,0.924625012478282,0.75
20260323,23:04:30,010950,S-Oil,KOSPI,화학/석유화학,화학/석유화학,12384107120000.0,106000.0,579648.0,-0.051878354203935606,0.005692599620493288,-0.1166666666666667,0.31677018633540377,0.8057921635434413,-0.09238804692182545,0.045863412869382225,0.20134868389984972,-0.24982307147912242,-0.24982307147912242,1.237746613897846,0.8245870359874933,0.018834202800403425,0.09095434412145377,0.3109746617411272,33,-8,-23,74,50,-130,488,137,-637,2,0,124,625,0.0005975400509940033,0.0004037432776986509,0.0010012833286926542,0.005046790971233136,8587400000000.0,366300000000.0,230600000000.0,34349600000000.0,1465200000000.0,922400000000.0,0.042655518550434354,0.026853296690500034,0.3605313342804574,0.11831293009681267,0.07448255986984711,True,True,True,3,4,0.75,,0.5,,,,,,,,,False,0.79,0.8366666666666667,0.49666666666666665,0.6454849498327759,0.797979797979798,0.25,0.34,0.14666666666666667,0.7871287128712872,0.7391304347826086,0.8168316831683168,0.31683168316831684,0.34782608695652173,0.8166666666666667,0.91,0.8416666666666667,0.35833333333333334,,,,,,,0.7810302769407375,0.5060262828958481,0.2704414789305018,0.7316666666666667,0.5971985760382058,True,True,1.0306610949101112,0.8571428571428571,0.014509869044455666,0.5714285714285714,0.30712306132697287,0.5714285714285714,0.7675911897164149,0.8571428571428571,0.0,0.5714285714285714,0.882894044599839,0.8571428571428571,2.0908654769090433,0.7142857142857143,1.0892241200878434,0.7142857142857143
20260323,23:04:30,124500,아이티센글로벌,KOSDAQ,IT서비스,IT서비스,1357464829500.0,52100.0,642923.0,-0.15284552845528454,-0.24927953890489918,0.09224318658280928,1.3954022988505748,1.9771428571428573,-0.14393690437068685,0.11814572379010624,0.5553554280710309,-0.2753824756606398,-0.2753824756606398,1.4884610352202865,1.2460586946301735,0.02122823160774936,0.09894913741489927,1.3477552732523752,24,-31,3,13,-35,21,-30,5,29,1,0,-22,-25,0.0009576675371242095,-0.0025783356768728717,-0.0016206681397486623,-0.0018416683406234798,1968400000000.0,149000000000.0,,7873600000000.0,596000000000.0,,0.07569599674862833,,0.17240713644330422,0.4390537324046376,,True,True,True,3,4,0.75,,0.5,,,,,,,,,False,0.10666666666666667,0.8733333333333333,0.86,0.9498327759197325,0.9494949494949495,0.07,0.26666666666666666,0.05333333333333334,0.9752475247524752,,0.9603960396039604,0.5099009900990099,,0.3466666666666667,0.27,0.7416666666666667,0.35833333333333334,,,,,,,0.8118811881188118,0.6191988784162696,0.3544114411441144,0.4291666666666667,0.5932150073769918,True,True,0.9271823032106958,1.0,0.8691396281504956,0.75,-1.2902850613536718,0.25,-0.7562708923322333,0.5,0.0,0.625,1.3260847509652776,1.0,-1.988513278625705,0.25,-1.1774163255354095,0.25
20260323,23:04:30,218410,RFHIC,KOSDAQ,통신장비,통신장비,1505395505600.0,73600.0,375164.0,-0.09023485784919649,-0.07070707070707072,0.16455696202531644,1.3934959349593496,1.3108320251177394,0.04241909213228534,0.44590147831638927,0.813124210915287,-0.1785714285714286,-0.1785714285714286,1.4594873092146292,1.0806679816579634,0.040828574083262494,0.10304306608047116,0.4527694814706645,-8,-4,9,2,41,-47,70,-16,-66,0,0,43,54,0.0001328554517772967,0.0027235367614345824,0.002856392213211879,0.003587097197987011,61100000000.0,9000000000.0,8100000000.0,244400000000.0,36000000000.0,32400000000.0,0.14729950900163666,0.132569558101473,6.1595560785597385,0.02391398131991341,0.021522583187922068,True,True,True,3,4,0.75,,0.5,,,,,,,,,False,0.14666666666666667,0.95,0.8866666666666667,0.9464882943143813,0.8888888888888888,0.8766666666666667,0.63,0.056666666666666664,0.22772277227722773,0.29891304347826086,0.15346534653465346,0.7920792079207921,0.8152173913043478,0.91,0.8733333333333333,0.3416666666666667,0.35833333333333334,,,,,,,0.22670038743004736,0.8457421033073207,0.5546544219639356,0.6208333333333333,0.5925251439157294,True,True,-0.9999999999999999,0.5,1.0,1.0,1.0,1.0,-0.9999999999999933,0.5,0.0,0.75,1.0,1.0,-1.9999999999999933,0.5,1.0000000000000067,1.0
20260323,23:04:30,489790,한화비전,KOSPI,통신장비,통신장비,4311708506000.0,80200.0,558431.0,-0.08237986270022879,0.020356234096692072,0.3147540983606558,1.230876216968011,0.2977346278317152,0.013842361418368032,0.2970525209234627,0.45854645479551714,-0.08237986270022879,-0.08237986270022879,1.5947970093858805,1.1061175890966894,0.03399606756139094,0.10010377687213834,0.30799321570086957,-21,-20,35,-90,203,-148,90,281,-395,0,0,113,371,-0.0020873396212837585,0.004708110479117811,0.002620770857834052,0.008604477772180827,433000000000.0,33800000000.0,,1732000000000.0,135200000000.0,,0.07806004618937644,,2.4894390912240185,0.0313564796441738,,True,True,True,3,4,0.75,,0.5,,,,,,,,,False,0.6133333333333333,0.9233333333333333,0.95,0.9331103678929766,0.5454545454545454,0.83,0.9,0.03666666666666667,0.31683168316831684,,0.3712871287128713,0.5396039603960396,,0.9066666666666666,0.9433333333333334,0.3416666666666667,0.35833333333333334,,,,,,,0.3960396039603961,0.8317129826695044,0.35875687568756875,0.6375000000000001,0.5917651400156739,True,True,1.0000000000000002,1.0,-1.0,0.5,-1.0,0.5,1.0000000000000067,1.0,0.0,0.75,-1.0,0.5,2.000000000000007,1.0,-0.9999999999999933,0.5
20260323,23:04:30,012510,더존비즈온,KOSPI,IT소프트웨어 (플랫폼/SI),IT소프트웨어 (플랫폼/SI),3597321625600.0,118600.0,52021.0,-0.005867560771165126,-0.005033557046979831,0.2354166666666666,0.37587006960556835,0.3726851851851851,-0.0021034917963820288,0.18702875825715637,0.24254620696880536,-0.005867560771165126,-0.005867560771165126,0.8152197494690323,0.6114037268241057,0.01465960475002127,0.003282739559272386,0.11712976352603796,-20,29,-9,-461,323,136,-843,732,106,0,5,-138,-111,-0.012815089891305158,0.008978902461803832,-0.0038361874295013273,-0.0030856290193815024,126800000000.0,37600000000.0,25100000000.0,507200000000.0,150400000000.0,100400000000.0,0.29652996845425866,0.19794952681388012,7.09251109148265,0.04180888328963765,0.02790965347260386,True,True,True,3,4,0.75,,0.5,,,,,,,,,False,0.5333333333333333,0.77,0.92,0.6956521739130435,0.5892255892255892,0.79,0.9933333333333333,0.6,0.41089108910891087,0.3967391304347826,0.12871287128712872,0.9603960396039604,0.9293478260869565,0.11666666666666667,0.14333333333333334,0.3416666666666667,0.9716666666666667,,,,,,,0.31211436361027406,0.7976422192943932,0.8299146218969723,0.3933333333333333,0.5913310801804819,True,True,-0.6694681030704177,0.5,1.6888843754144436,1.0,1.231814611321361,0.8333333333333334,0.46073849752711676,0.8333333333333334,0.4472135954999581,0.6666666666666666,1.8001797733369083,1.0,-0.6657993696363835,0.5,3.3814374842629213,1.0
20260323,23:04:30,032820,우리기술,KOSDAQ,우주항공과국방,우주항공과국방,2853495508940.0,26350.0,20767076.0,-0.07218309859154926,0.09791666666666665,0.7744107744107744,6.209302325581396,5.8,0.26457743437155057,1.255558646664812,2.3287889714126297,-0.10068259385665534,-0.10068259385665534,1.8322422743575144,1.6308727879822422,0.27335235564528837,0.13781817001386432,0.5755560010468279,-371,10,355,-3009,55,2933,-1596,37,1537,0,3,-2954,-1559,-0.10544961401105432,0.0019274605419102651,-0.10352215346914406,-0.05463474517887461,,,,,,,,,,,,True,True,False,2,4,0.5,consensus,0.5,,,,,,,,,False,0.4533333333333333,1.0,0.9933333333333333,1.0,0.9966329966329966,0.9866666666666667,0.8733333333333333,0.013333333333333334,,,,,,0.0033333333333333335,0.0033333333333333335,0.3416666666666667,0.9,,,,,,,0.5,0.969993265993266,0.3377777777777778,0.3120833333333333,0.5903735185185186,True,True,0.4512985844737374,0.625,1.129315562439172,1.0,-0.3802662998580045,0.5,-0.9760087308875314,0.25,0.0,0.625,1.1693046002481757,1.0,-2.0342920087109704,0.5,-0.22695946830636388,0.75
20260323,23:04:30,030000,제일기획,KOSPI,광고,광고,2525154888750.0,20350.0,298925.0,-0.04460093896713613,-0.002450980392156854,-0.0935412026726058,-0.12095032397408212,0.020050125313283207,-0.03173621354141887,-0.041405624381742,-0.04659279908173064,-0.12095032397408212,-0.12095032397408212,0.3884942094813825,0.31568842165821814,0.0036771735955161418,0.027509464736931583,0.6765449662779933,-19,2,15,-13,7,2,4,-7,-5,0,1,-6,-3,-0.000514819905025123,0.00027721071809045083,-0.00023760918693467215,-0.00011880459346733607,1187300000000.0,90800000000.0,67100000000.0,4749200000000.0,363200000000.0,268400000000.0,0.07647603806956961,0.05651478143687358,0.5317011051861366,0.1438327611577882,0.10629050962211001,True,True,True,3,4,0.75,,0.5,,,,,,,,,False,0.39666666666666667,0.23,0.57,0.11036789297658862,0.26936026936026936,0.67,0.8166666666666667,0.9766666666666667,0.8465346534653465,0.8804347826086957,0.7178217821782178,0.5247524752475248,0.5706521739130435,0.6566666666666666,0.6,0.3416666666666667,0.7516666666666667,,,,,,,0.8149304060840867,0.4872789658007049,0.6906904386090783,0.5874999999999999,0.5895603407642883,True,True,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260323,23:04:30,000500,가온전선,KOSPI,전기장비,전기장비,1960359127500.0,113800.0,65233.0,-0.006113537117903967,0.17319587628865984,0.26585094549499444,0.3878048780487804,0.9093959731543624,0.09766095972992517,0.22194781488242232,0.40004100881689575,-0.06721311475409841,-0.06721311475409841,1.319394755495179,0.9058276790260461,0.005731750982448496,0.07441332017818551,0.6324005297068194,-10,24,-15,-22,51,-34,-37,62,-40,0,5,29,25,-0.0011222433528317887,0.0026015641361100557,0.001479320783278267,0.0012752765373088507,,,,,,,,,,,,True,True,False,2,4,0.5,consensus,0.5,,,,,,,,,False,0.28,0.4166666666666667,0.93,0.7123745819397993,0.8181818181818182,0.9333333333333333,0.9233333333333333,0.11333333333333333,,,,,,0.8433333333333334,0.7466666666666667,0.3416666666666667,0.9716666666666667,,,,,,,0.5,0.8634446133576568,0.3711111111111111,0.7258333333333333,0.5890744816053513,True,True,0.43503214619475905,0.8333333333333334,1.3160194226820663,1.0,-0.6305146914161939,0.3333333333333333,0.8184572526122904,0.8333333333333334,0.0,0.5833333333333334,0.7750671162969792,0.8333333333333334,-0.6930447152912107,0.3333333333333333,1.5039619838781628,0.8333333333333334
20260323,23:04:30,085620,미래에셋생명,KOSPI,생명보험,생명보험,2357855637480.0,15840.0,438415.0,-0.07960488088320739,-0.07692307692307687,0.2774193548387096,0.7698324022346368,1.0101522842639592,0.05755107490986777,0.4182534471437953,0.5912135012054649,-0.1334792122538293,-0.1334792122538293,2.057342512393795,1.3665316951951743,0.011304640454149133,0.0941473138733464,0.25769616111101806,-2,14,-13,-15,26,-16,-34,4,13,0,3,11,-30,-0.0006361712634803849,0.0011026968566993339,0.000466525593218949,-0.0012723425269607698,,,,,,,,,,,,True,True,False,2,4,0.5,consensus,0.5,,,,,,,,,False,0.36666666666666664,0.69,0.9366666666666666,0.8729096989966555,0.835016835016835,0.8933333333333333,0.7933333333333333,0.0033333333333333335,,,,,,0.7833333333333333,0.36333333333333334,0.3416666666666667,0.9,,,,,,,0.5,0.8662519734693648,0.3344444444444445,0.5970833333333333,0.5872504341632603,True,True,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260323,23:04:30,445680,큐리옥스바이오시스템즈,KOSDAQ,생명과학도구및서비스,생명과학도구및서비스,2047532026800.0,114800.0,211441.0,-0.056696795398520905,0.2713178294573644,0.03330333033303323,0.1908713692946058,1.0175746924428823,0.06197964847363546,0.02694079584929865,0.21202523292950093,-0.1776504297994269,-0.1776504297994269,1.7219940663366224,1.1322663467324747,0.017338427182251683,0.09599967040084531,0.7176163736854877,-31,-4,5,298,1053,-1307,685,1307,-1877,0,0,1351,1992,0.014554106900380524,0.05142776700033789,0.06598187390071841,0.09728785552200672,,,,,,,,,,,,True,True,False,2,4,0.5,consensus,0.5,,,,,,,,,False,0.31,0.7966666666666666,0.8133333333333334,0.5418060200668896,0.8417508417508418,0.9033333333333333,0.6366666666666667,0.02,,,,,,1.0,1.0,0.3416666666666667,0.35833333333333334,,,,,,,0.5,0.7473780390302129,0.34,0.675,0.5867898352533136,True,True,0.5773502691896262,0.75,0.5674544283811805,0.75,-0.8064704243161007,0.25,1.2069452618043157,1.0,0.0,0.625,0.7603052571296153,1.0,0.41037067829666063,1.0,0.9679292658693954,1.0
20260323,23:04:30,005440,현대지에프홀딩스,KOSPI,복합기업,복합기업,2494468816000.0,14570.0,286779.0,-0.06781829814459372,-0.06602564102564101,0.016039051603905063,0.6843930635838151,0.6843930635838151,-0.047867995425584065,0.2812921381251099,0.4909692493988027,-0.22293333333333332,-0.22293333333333332,1.0466260823575142,0.7828906267319172,0.00914568388234363,0.07694648259274714,0.21260451596756075,-5,2,-6,7,-4,-39,-31,-29,3,0,1,3,-60,0.00028062086625820545,-0.00016035478071897453,0.0001202660855392309,-0.002405321710784618,2097000000000.0,50800000000.0,73000000000.0,8388000000000.0,203200000000.0,292000000000.0,0.024225083452551265,0.03481163567000477,0.2973854096328088,0.08146022860523906,0.1170589899248514,True,True,True,3,4,0.75,,0.5,,,,,,,,,False,0.3933333333333333,0.6133333333333333,0.7733333333333333,0.8528428093645485,0.7643097643097643,0.5766666666666667,0.44333333333333336,0.33,0.6435643564356436,0.9239130434782609,0.8514851485148515,0.18316831683168316,0.3967391304347826,0.7333333333333333,0.22,0.3416666666666667,0.7516666666666667,,,,,,,0.8063208494762519,0.6820971814015292,0.3033024824221553,0.5116666666666667,0.5854797469624332,True,True,0.8361263629876243,0.875,0.987941904760081,0.75,-0.8842391826274509,0.25,0.35528621125699905,0.75,-0.37796447300922814,0.5,0.9848713966460766,1.0,-0.6807685131429086,0.5,0.4589889333896291,0.625
20260323,23:04:30,189300,인텔리안테크,KOSDAQ,방위산업/우주항공,방위산업/우주항공,1299237137000.0,120500.0,124681.0,-0.008230452674897082,-0.09737827715355807,-0.008230452674897082,1.4392712550607287,1.3956262425447314,-0.030376181854757545,0.23185442649764876,0.6767744703549519,-0.1596931659693166,-0.1596931659693166,1.143194801174996,1.2294578733219348,0.021868687817534267,0.08611627233962003,0.5441298988427513,32,-12,-21,119,-133,6,131,-190,47,4,0,-14,-59,0.009159220946745459,-0.010236776352244924,-0.0010775554054994658,-0.0045411263517477485,114500000000.0,10200000000.0,15100000000.0,458000000000.0,40800000000.0,60400000000.0,0.0890829694323144,0.13187772925764193,2.836762307860262,0.03140304324598443,0.04648881892297695,True,True,True,3,4,0.75,,0.5,,,,,,,,,False,0.08666666666666667,0.8833333333333333,0.7466666666666667,0.9531772575250836,0.9057239057239057,0.68,0.6866666666666666,0.21333333333333335,0.3217821782178218,0.592391304347826,0.32673267326732675,0.6039603960396039,0.8097826086956522,0.44666666666666666,0.10333333333333333,0.9516666666666667,0.35833333333333334,,,,,,,0.4136353852776582,0.7944468993164645,0.5423587793561965,0.465,0.5854360162281558,True,True,0.5979798004820441,0.8,1.8949040846452927,1.0,0.458961042594667,0.8,0.4798417814034053,0.8,-0.4999999999999984,0.5,1.1716389324615086,1.0,-0.3581214601651763,0.6,2.833706908643365,1.0
