source,news_id,symbol,stock_name,title,time,published_at,raw,title_norm,title_sentiment,title_confidence,uncertainty_score,story_repeat_count,story_source_breadth,story_first_seen,news_novelty_score,news_source_breadth_score,news_diffusion_score,news_score
GOOGLE_NEWS_RSS,GOOGLE_NEWS_RSS,006800,미래에셋증권,"미래에셋증권, 리테일 왕좌 올랐다…키움증권, 4년 만에 2위로 '털썩'",,,"{'id': 'GOOGLE_NEWS_RSS', 'code': '006800', 'name': '미래에셋증권', 'title': ""미래에셋증권, 리테일 왕좌 올랐다…키움증권, 4년 만에 2위로 '털썩'"", 'published_at': 'Tue, 17 Mar 2026 21:00:07 GMT', 'link': 'https://news.google.com/rss/articles/CBMiZ0FVX3lxTE1Ba2hHeTJNbjVtNzZnVzgtMFpvQjlJeFFWNjhRc3VHWFQ3NmhNYzNBSEQ0Q1laZFM0MVIxM3NZYmllY3F0R1cyZWpERUgzbU94cDNVTmFNOW1HMTk1LVNzYjc3Q1V5N0U?oc=5', 'provider': '연합뉴스TV'}",미래에셋증권 리테일 왕좌 올랐다 키움증권 4년 만에 2위로 털썩,0.0,0.0,0.0,1.0,1.0,,1.0,0.5,0.8868528072345416,3.6868528072345415
NAVER_FINANCE,NAVER_FINANCE,035420,NAVER,"플래티어, 2025년 AX·DX 라이선스 매출 100억원 돌...",,2026-03-22 00:00:00+09:00,"{'id': 'NAVER_FINANCE', 'code': '035420', 'name': 'NAVER', 'title': '플래티어, 2025년 AX·DX 라이선스 매출 100억원 돌...', 'published_at': '2026-03-22T00:00:00+09:00', 'link': 'https://finance.naver.com/item/news_read.naver?article_id=0000081352&office_id=293&code=035420&sm=entity_id.basic', 'provider': 'NAVER_FINANCE'}",플래티어 2025년 ax dx 라이선스 매출 100억원 돌,0.0,0.0,0.0,1.0,1.0,2026-03-22 00:00:00+09:00,1.0,0.5,0.6228060421555648,2.9774030140320846
NAVER_FINANCE,NAVER_FINANCE,035420,NAVER,"中, 오픈클로 가이드라인 발표…""일상 사무용 컴퓨...",,2026-03-22 00:00:00+09:00,"{'id': 'NAVER_FINANCE', 'code': '035420', 'name': 'NAVER', 'title': '中, 오픈클로 가이드라인 발표…""일상 사무용 컴퓨...', 'published_at': '2026-03-22T00:00:00+09:00', 'link': 'https://finance.naver.com/item/news_read.naver?article_id=0015974583&office_id=001&code=035420&sm=entity_id.basic', 'provider': 'NAVER_FINANCE'}",오픈클로 가이드라인 발표 일상 사무용 컴퓨,0.0,0.0,0.0,1.0,1.0,2026-03-22 00:00:00+09:00,1.0,0.5,0.6228060421555648,2.9774030140320846
NAVER_FINANCE,NAVER_FINANCE,035420,NAVER,중동사태 이후 국내 증시 외국인 ...,,2026-03-22 00:00:00+09:00,"{'id': 'NAVER_FINANCE', 'code': '035420', 'name': 'NAVER', 'title': '중동사태 이후 국내 증시 외국인 ...', 'published_at': '2026-03-22T00:00:00+09:00', 'link': 'https://finance.naver.com/item/news_read.naver?article_id=0004114845&office_id=022&code=035420&sm=entity_id.basic', 'provider': 'NAVER_FINANCE'}",중동사태 이후 국내 증시 외국인,0.0,0.0,0.0,1.0,1.0,2026-03-22 00:00:00+09:00,1.0,0.5,0.6228060421555648,2.9774030140320846
NAVER_FINANCE,NAVER_FINANCE,035420,NAVER,혼잡 뚫고 길안내… 지도서비스 빛...,,2026-03-22 00:00:00+09:00,"{'id': 'NAVER_FINANCE', 'code': '035420', 'name': 'NAVER', 'title': '혼잡 뚫고 길안내… 지도서비스 빛...', 'published_at': '2026-03-22T00:00:00+09:00', 'link': 'https://finance.naver.com/item/news_read.naver?article_id=0005495409&office_id=014&code=035420&sm=entity_id.basic', 'provider': 'NAVER_FINANCE'}",혼잡 뚫고 길안내 지도서비스 빛,0.0,0.0,0.0,1.0,1.0,2026-03-22 00:00:00+09:00,1.0,0.5,0.6228060421555648,2.9774030140320846
NAVER_FINANCE,NAVER_FINANCE,035420,NAVER,韓과 SMR(소형모듈원자로)선박·피지컬AI 손잡는 AM...,,2026-03-22 00:00:00+09:00,"{'id': 'NAVER_FINANCE', 'code': '035420', 'name': 'NAVER', 'title': '韓과 SMR(소형모듈원자로)선박·피지컬AI 손잡는 AM...', 'published_at': '2026-03-22T00:00:00+09:00', 'link': 'https://finance.naver.com/item/news_read.naver?article_id=0000138679&office_id=658&code=035420&sm=entity_id.basic', 'provider': 'NAVER_FINANCE'}",과 smr 소형모듈원자로 선박 피지컬ai 손잡는 am,0.0,0.0,0.0,1.0,1.0,2026-03-22 00:00:00+09:00,1.0,0.5,0.6228060421555648,2.9774030140320846
GOOGLE_NEWS_RSS,GOOGLE_NEWS_RSS,035420,NAVER,[특징주] 리사 수도 못 살리는 NAVER 주가....지지부진 흐름 지속,,,"{'id': 'GOOGLE_NEWS_RSS', 'code': '035420', 'name': 'NAVER', 'title': '[특징주] 리사 수도 못 살리는 NAVER 주가....지지부진 흐름 지속', 'published_at': 'Fri, 20 Mar 2026 05:51:00 GMT', 'link': 'https://news.google.com/rss/articles/CBMiXkFVX3lxTFAyNjd3ZldvbGJtSGhCSE9xWlg2dUZXNkNjSExHTkpBazdCbmNNZm05c2h1NUpTRG1FUnRlYUpnc2U4ZlJDUkdKa1Y2Wk1EZFBzekJUMXFQeExHa0VpLXc?oc=5', 'provider': '아시아타임즈'}",특징주 리사 수도 못 살리는 naver 주가 지지부진 흐름 지속,0.0,0.0,0.0,1.0,1.0,,1.0,0.5,0.8868528072345416,3.6868528072345415
GOOGLE_NEWS_RSS,GOOGLE_NEWS_RSS,035420,NAVER,BTS Show D-1…Naver·Kakao Maps Recommend Top Restaurants Nearby,,,"{'id': 'GOOGLE_NEWS_RSS', 'code': '035420', 'name': 'NAVER', 'title': 'BTS Show D-1…Naver·Kakao Maps Recommend Top Restaurants Nearby', 'published_at': 'Fri, 20 Mar 2026 09:45:15 GMT', 'link': 'https://news.google.com/rss/articles/CBMiVkFVX3lxTE5sNHBzV3dQekZjd21yYjkzWXJOcEJPUl9nYmtvYlB1NFpsd0dGTHBjUGNUcmZKeTFvR1BqbFY3dF9YTnkxanJHQTdmWTdjN0l4N1NCSEtB?oc=5', 'provider': '지디넷코리아'}",bts show d 1 naver kakao maps recommend top restaurants nearby,0.0,0.0,0.0,1.0,1.0,,1.0,0.5,0.8868528072345416,3.6868528072345415
GOOGLE_NEWS_RSS,GOOGLE_NEWS_RSS,035420,NAVER,NAVER 투자분석 2026. 03. 16,,,"{'id': 'GOOGLE_NEWS_RSS', 'code': '035420', 'name': 'NAVER', 'title': 'NAVER 투자분석 2026. 03. 16', 'published_at': 'Mon, 16 Mar 2026 06:05:16 GMT', 'link': 'https://news.google.com/rss/articles/CBMic0FVX3lxTFBoRHNKMEQzd2VPa1BaMVJKYzdpTGNaN0luTmYzMnlBSVN4dzlEV1kzcElxT3JWOXRYQV9FWjhIRWhmTnJQcF9fQnJkOWczTDVfOVp5T3J5ODRZTk5IVEtIblVvaFEtQTFrZjFHVjlSbkRFMEE?oc=5', 'provider': '주달'}",naver 투자분석 2026 03 16,0.0,0.0,0.0,1.0,1.0,,1.0,0.5,0.8868528072345416,3.6868528072345415
NAVER_FINANCE,NAVER_FINANCE,005930,삼성전자,"[더 보다] 코스피 5천, 누가 웃고 있나 外",,2026-03-22 00:00:00+09:00,"{'id': 'NAVER_FINANCE', 'code': '005930', 'name': '삼성전자', 'title': '[더 보다] 코스피 5천, 누가 웃고 있나 外', 'published_at': '2026-03-22T00:00:00+09:00', 'link': 'https://finance.naver.com/item/news_read.naver?article_id=0012146980&office_id=056&code=005930&sm=entity_id.basic', 'provider': 'NAVER_FINANCE'}",더 보다 코스피 5천 누가 웃고 있나,0.0,0.0,0.0,2.0,1.0,2026-03-22 00:00:00+09:00,0.7071067811865475,0.5,0.8491004276864818,2.9718935087463683
GOOGLE_NEWS_RSS,GOOGLE_NEWS_RSS,005930,삼성전자,"삼성전자, 밸류업 계획 발표…올해 시설·R&D 110조 이상 투자",,,"{'id': 'GOOGLE_NEWS_RSS', 'code': '005930', 'name': '삼성전자', 'title': '삼성전자, 밸류업 계획 발표…올해 시설·R&D 110조 이상 투자', 'published_at': 'Thu, 19 Mar 2026 07:53:00 GMT', 'link': 'https://news.google.com/rss/articles/CBMicEFVX3lxTFBvYmhfZFhSZkczY1I1YllBVUxlek9MLUowTUFPSU5fTXpNTjZoQldWWEdkWFdEZlBLcXA4Y25ldklDNW5zbTMwUERYSXdCQ3JRN05DZGdEbG1JVFctRE12QTgwXzVGcTVOYTlMWVJzT3o?oc=5', 'provider': '연합인포맥스'}",삼성전자 밸류업 계획 발표 올해 시설 r d 110조 이상 투자,0.0,0.0,0.0,1.0,1.0,,1.0,0.5,0.8868528072345416,3.6868528072345415
NAVER_FINANCE,NAVER_FINANCE,000660,SK하이닉스,"[더 보다] 코스피 5천, 누가 웃고 있나 外",,2026-03-22 00:00:00+09:00,"{'id': 'NAVER_FINANCE', 'code': '000660', 'name': 'SK하이닉스', 'title': '[더 보다] 코스피 5천, 누가 웃고 있나 外', 'published_at': '2026-03-22T00:00:00+09:00', 'link': 'https://finance.naver.com/item/news_read.naver?article_id=0012146980&office_id=056&code=000660&sm=entity_id.basic', 'provider': 'NAVER_FINANCE'}",더 보다 코스피 5천 누가 웃고 있나,0.0,0.0,0.0,2.0,1.0,2026-03-22 00:00:00+09:00,0.7071067811865475,0.5,0.8491004276864818,2.9718935087463683
GOOGLE_NEWS_RSS,GOOGLE_NEWS_RSS,005380,현대차,"현대차, 전 부문서 대규모 채용...미래 인재 찾는다",,,"{'id': 'GOOGLE_NEWS_RSS', 'code': '005380', 'name': '현대차', 'title': '현대차, 전 부문서 대규모 채용...미래 인재 찾는다', 'published_at': 'Mon, 16 Mar 2026 01:22:57 GMT', 'link': 'https://news.google.com/rss/articles/CBMiTkFVX3lxTE44RHBOdEpSekFjMVRMT3d2T0tvek9YSVFjOXBtc2Z5UzRoekVCV3JaUkVCR0hQTkRoU2lfREw4d252aU04TjRaQ29vYXVLdw?oc=5', 'provider': '전자신문'}",현대차 전 부문서 대규모 채용 미래 인재 찾는다,0.0,0.0,0.0,1.0,1.0,,1.0,0.5,0.8868528072345416,3.6868528072345415
GOOGLE_NEWS_RSS,GOOGLE_NEWS_RSS,373220,LG에너지솔루션,"美내무부 ""LG엔솔, 내년부터 테슬라 ESS용 LFP 각형 배터리 생산""",,,"{'id': 'GOOGLE_NEWS_RSS', 'code': '373220', 'name': 'LG에너지솔루션', 'title': '美내무부 ""LG엔솔, 내년부터 테슬라 ESS용 LFP 각형 배터리 생산""', 'published_at': 'Tue, 17 Mar 2026 02:23:08 GMT', 'link': 'https://news.google.com/rss/articles/CBMicEFVX3lxTE9xVm9vQzlGckNfc1plQ25XNXlqVlhaLTlyMFdnck9ma3JzOFNtZUhfbndQcU8wYVJNNjgtOHJkNU1fbTM2SzdLRHR4VUVySkc4WElnRDlPemZSbFhfYXZXdGJXbGhFbkxDcEtKa0V2Zzc?oc=5', 'provider': '연합인포맥스'}",내무부 lg엔솔 내년부터 테슬라 ess용 lfp 각형 배터리 생산,0.0,0.0,0.0,1.0,1.0,,1.0,0.5,0.8868528072345416,3.6868528072345415
GOOGLE_NEWS_RSS,GOOGLE_NEWS_RSS,034020,두산에너빌리티,"두산에너빌·美 엑스에너지, 창원서 SMR 기술 워크숍…트럼프 지원 속 공급망 구축 가속 By The Guru",,,"{'id': 'GOOGLE_NEWS_RSS', 'code': '034020', 'name': '두산에너빌리티', 'title': '두산에너빌·美 엑스에너지, 창원서 SMR 기술 워크숍…트럼프 지원 속 공급망 구축 가속 By The Guru', 'published_at': 'Tue, 17 Mar 2026 02:05:00 GMT', 'link': 'https://news.google.com/rss/articles/CBMicEFVX3lxTE9HYnJJZFc4d09ZSU01Mi1kamFPQk9LUkJfQnl0dzJRVW9JbzRmbnJhWnhnSjFmLXZyOW5xOWVZMEJzbzNvYlFmNnF4QjRHZlpsakQ3cGRvVVRacFJiMDRCcjBVTlVxN0I0QVU1UGxhTTM?oc=5', 'provider': 'Investing.com 한국어'}",두산에너빌 엑스에너지 창원서 smr 기술 워크숍 트럼프 지원 속 공급망 구축 가속 by the guru,0.0,0.0,0.0,1.0,1.0,,1.0,0.5,0.8868528072345416,3.6868528072345415
NAVER_FINANCE,NAVER_FINANCE,005930,삼성전자,"삼성전자, 신형 AI 로봇청소기 호...",,2026-03-22 00:00:00+09:00,"{'id': 'NAVER_FINANCE', 'code': '005930', 'name': '삼성전자', 'title': '삼성전자, 신형 AI 로봇청소기 호...', 'published_at': '2026-03-22T00:00:00+09:00', 'link': 'https://finance.naver.com/item/news_read.naver?article_id=0003705980&office_id=020&code=005930&sm=entity_id.basic', 'provider': 'NAVER_FINANCE'}",삼성전자 신형 ai 로봇청소기 호,0.0,0.0,0.0,1.0,1.0,2026-03-22 00:00:00+09:00,1.0,0.5,0.6228060421555648,2.9774030140320846
GOOGLE_NEWS_RSS,GOOGLE_NEWS_RSS,005380,현대차,[숫자로 보는 현대차 세계지도–신남방] “中 공백 메운다”···인구 20억 시장 정조준,,,"{'id': 'GOOGLE_NEWS_RSS', 'code': '005380', 'name': '현대차', 'title': '[숫자로 보는 현대차 세계지도–신남방] “中 공백 메운다”···인구 20억 시장 정조준', 'published_at': 'Wed, 18 Mar 2026 06:04:46 GMT', 'link': 'https://news.google.com/rss/articles/CBMickFVX3lxTE51YmhONjZNR2Vzb3YtSTBuUlVHREo3U3VUcGFZbmZ3cHUtelRzTEVtMngwSnJpc1lETWd6a3VaUUgtZkpaeUI4LWZpZW9wMzBYYkRhSUY5aTR1aF8yWUxILVpPR0xCdjBGLWxGa0hUMmFId9IBdkFVX3lxTE5XTGNhRWdLRHVGSEFNMDM4a1loVzE0Qk1IWGdhZm5qU2pxLWxWZ09SYWNMTFd3MmUwT2UxdlRLUG8ta2hrMlE5MzB4VkRUYk1HQWtNTW9ZWDVUS0ZFUDd6TWctODdyTWpCU05pZ0JwSmo4bjg0T2c?oc=5', 'provider': '시사저널e'}",숫자로 보는 현대차 세계지도 신남방 공백 메운다 인구 20억 시장 정조준,0.0,0.0,0.0,1.0,1.0,,1.0,0.5,0.8868528072345416,3.6868528072345415
GOOGLE_NEWS_RSS,GOOGLE_NEWS_RSS,000660,SK하이닉스,"[AI 공급망 패권전쟁] 삼성·SK하이닉스 298조 증발… 호르무즈 봉쇄, 한국 반도체 사면초가 직면",,,"{'id': 'GOOGLE_NEWS_RSS', 'code': '000660', 'name': 'SK하이닉스', 'title': '[AI 공급망 패권전쟁] 삼성·SK하이닉스 298조 증발… 호르무즈 봉쇄, 한국 반도체 사면초가 직면', 'published_at': 'Tue, 17 Mar 2026 01:15:40 GMT', 'link': 'https://news.google.com/rss/articles/CBMiiAFBVV95cUxNd1pHMllFMU5oWHI4QU5yWERnamJNNV90OFlFckN1UE12cTVqWUE1YXBxS0ktU2lVTzEwWjZrcEdtWDdqdldKU21HaXUyRWlJSEtyS2FfTWxTMkY5dXZWbzlpVGpWSlFjMFphOXJSWmFpUWZqaldTSUp0cUJMZURJS19UVWh2YjZJ?oc=5', 'provider': '글로벌이코노믹'}",ai 공급망 패권전쟁 삼성 sk하이닉스 298조 증발 호르무즈 봉쇄 한국 반도체 사면초가 직면,0.0,0.0,0.0,1.0,1.0,,1.0,0.5,0.8868528072345416,3.6868528072345415
GOOGLE_NEWS_RSS,GOOGLE_NEWS_RSS,000660,SK하이닉스,최태원 “2030년까지 메모리 공급 부족 지속 예상···SK하이닉스 ADR 상장 검토”,,,"{'id': 'GOOGLE_NEWS_RSS', 'code': '000660', 'name': 'SK하이닉스', 'title': '최태원 “2030년까지 메모리 공급 부족 지속 예상···SK하이닉스 ADR 상장 검토”', 'published_at': 'Tue, 17 Mar 2026 02:39:00 GMT', 'link': 'https://news.google.com/rss/articles/CBMiWkFVX3lxTFBPUWRqeG5vOWI3NTZyVnhQRDFhN3RYRnNIVmU1aTZpYjVxWXhWaUU2QXhCdTJvX05lZzcta1RFZ3E4dVF1bFgzRUwwRnFLMlI1T3Z5TzluTkFqQQ?oc=5', 'provider': '경향신문'}",최태원 2030년까지 메모리 공급 부족 지속 예상 sk하이닉스 adr 상장 검토,0.0,-1.0,1.0,1.0,1.0,,1.0,0.5,0.8868528072345416,1.1868528072345417
GOOGLE_NEWS_RSS,GOOGLE_NEWS_RSS,373220,LG에너지솔루션,"LG에너지솔루션, 북미 ESS 생산 거점 5곳으로 확대… “시장 선도 지위 강화”",,,"{'id': 'GOOGLE_NEWS_RSS', 'code': '373220', 'name': 'LG에너지솔루션', 'title': 'LG에너지솔루션, 북미 ESS 생산 거점 5곳으로 확대… “시장 선도 지위 강화”', 'published_at': 'Wed, 18 Mar 2026 09:55:23 GMT', 'link': 'https://news.google.com/rss/articles/CBMiT0FVX3lxTFBWWk5MbGM2UHBOUFcxa3hmelNpTGlwdXp3M2E4Smozc0RXaDQxaDBDSGp1a3dKZXN2bnF4Z0RYdnJuWmFySkhTVlNMeExja28?oc=5', 'provider': 'v.daum.net'}",lg에너지솔루션 북미 ess 생산 거점 5곳으로 확대 시장 선도 지위 강화,0.0,0.0,0.0,1.0,1.0,,1.0,0.5,0.8868528072345416,3.6868528072345415
NAVER_FINANCE,NAVER_FINANCE,005930,삼성전자,포장재 없어 상품 못 팔 지경… ‘플라스틱 대란’ ...,,2026-03-23 00:00:00+09:00,"{'id': 'NAVER_FINANCE', 'code': '005930', 'name': '삼성전자', 'title': '포장재 없어 상품 못 팔 지경… ‘플라스틱 대란’ ...', 'published_at': '2026-03-23T00:00:00+09:00', 'link': 'https://finance.naver.com/item/news_read.naver?article_id=0003966107&office_id=023&code=005930&sm=entity_id.basic', 'provider': 'NAVER_FINANCE'}",포장재 없어 상품 못 팔 지경 플라스틱 대란,0.0,0.0,0.0,1.0,1.0,2026-03-23 00:00:00+09:00,1.0,0.5,0.8464269549871895,3.5784661323556657
NAVER_FINANCE,NAVER_FINANCE,005930,삼성전자,"‘삼전닉스’ 2배 ETF, 이르면 5월 나온다",,2026-03-23 00:00:00+09:00,"{'id': 'NAVER_FINANCE', 'code': '005930', 'name': '삼성전자', 'title': '‘삼전닉스’ 2배 ETF, 이르면 5월 나온다', 'published_at': '2026-03-23T00:00:00+09:00', 'link': 'https://finance.naver.com/item/news_read.naver?article_id=0003705991&office_id=020&code=005930&sm=entity_id.basic', 'provider': 'NAVER_FINANCE'}",삼전닉스 2배 etf 이르면 5월 나온다,0.0,0.0,0.0,1.0,1.0,2026-03-23 00:00:00+09:00,1.0,0.5,0.8464269549871895,3.5784661323556657
NAVER_FINANCE,NAVER_FINANCE,005930,삼성전자,"삼성전자, 주한미상의 행사에 로봇청소기 전시",,2026-03-23 00:00:00+09:00,"{'id': 'NAVER_FINANCE', 'code': '005930', 'name': '삼성전자', 'title': '삼성전자, 주한미상의 행사에 로봇청소기 전시', 'published_at': '2026-03-23T00:00:00+09:00', 'link': 'https://finance.naver.com/item/news_read.naver?article_id=0003705999&office_id=020&code=005930&sm=entity_id.basic', 'provider': 'NAVER_FINANCE'}",삼성전자 주한미상의 행사에 로봇청소기 전시,0.0,0.0,0.0,1.0,1.0,2026-03-23 00:00:00+09:00,1.0,0.5,0.8464269549871895,3.5784661323556657
NAVER_FINANCE,NAVER_FINANCE,005930,삼성전자,"대기업, 번지는 ‘영어 공용화’…SK하이닉스 ‘한...",,2026-03-23 00:00:00+09:00,"{'id': 'NAVER_FINANCE', 'code': '005930', 'name': '삼성전자', 'title': '대기업, 번지는 ‘영어 공용화’…SK하이닉스 ‘한...', 'published_at': '2026-03-23T00:00:00+09:00', 'link': 'https://finance.naver.com/item/news_read.naver?article_id=0003510816&office_id=025&code=005930&sm=entity_id.basic', 'provider': 'NAVER_FINANCE'}",대기업 번지는 영어 공용화 sk하이닉스 한,0.0,0.0,0.0,1.0,1.0,2026-03-23 00:00:00+09:00,1.0,0.5,0.8464269549871895,3.5784661323556657
NAVER_FINANCE,NAVER_FINANCE,005930,삼성전자,머스크 “반도체 직접 만들겠다”,,2026-03-23 00:00:00+09:00,"{'id': 'NAVER_FINANCE', 'code': '005930', 'name': '삼성전자', 'title': '머스크 “반도체 직접 만들겠다”', 'published_at': '2026-03-23T00:00:00+09:00', 'link': 'https://finance.naver.com/item/news_read.naver?article_id=0003510821&office_id=025&code=005930&sm=entity_id.basic', 'provider': 'NAVER_FINANCE'}",머스크 반도체 직접 만들겠다,0.0,0.0,0.0,1.0,1.0,2026-03-23 00:00:00+09:00,1.0,0.5,0.8464269549871895,3.5784661323556657
NAVER_FINANCE,NAVER_FINANCE,005930,삼성전자,"국내 직장인 평균 연봉 첫 5000만원 돌파, 대기업 ...",,2026-03-23 00:00:00+09:00,"{'id': 'NAVER_FINANCE', 'code': '005930', 'name': '삼성전자', 'title': '국내 직장인 평균 연봉 첫 5000만원 돌파, 대기업 ...', 'published_at': '2026-03-23T00:00:00+09:00', 'link': 'https://finance.naver.com/item/news_read.naver?article_id=0003510822&office_id=025&code=005930&sm=entity_id.basic', 'provider': 'NAVER_FINANCE'}",국내 직장인 평균 연봉 첫 5000만원 돌파 대기업,0.0,0.0,0.0,1.0,1.0,2026-03-23 00:00:00+09:00,1.0,0.5,0.8464269549871895,3.5784661323556657
NAVER_FINANCE,NAVER_FINANCE,000660,SK하이닉스,포장재 없어 상품 못 팔 지경… ‘플라스틱 대란’ ...,,2026-03-23 00:00:00+09:00,"{'id': 'NAVER_FINANCE', 'code': '000660', 'name': 'SK하이닉스', 'title': '포장재 없어 상품 못 팔 지경… ‘플라스틱 대란’ ...', 'published_at': '2026-03-23T00:00:00+09:00', 'link': 'https://finance.naver.com/item/news_read.naver?article_id=0003966107&office_id=023&code=000660&sm=entity_id.basic', 'provider': 'NAVER_FINANCE'}",포장재 없어 상품 못 팔 지경 플라스틱 대란,0.0,0.0,0.0,1.0,1.0,2026-03-23 00:00:00+09:00,1.0,0.5,0.8464269549871895,3.5784661323556657
NAVER_FINANCE,NAVER_FINANCE,000660,SK하이닉스,"‘삼전닉스’ 2배 ETF, 이르면 5월 나온다",,2026-03-23 00:00:00+09:00,"{'id': 'NAVER_FINANCE', 'code': '000660', 'name': 'SK하이닉스', 'title': '‘삼전닉스’ 2배 ETF, 이르면 5월 나온다', 'published_at': '2026-03-23T00:00:00+09:00', 'link': 'https://finance.naver.com/item/news_read.naver?article_id=0003705991&office_id=020&code=000660&sm=entity_id.basic', 'provider': 'NAVER_FINANCE'}",삼전닉스 2배 etf 이르면 5월 나온다,0.0,0.0,0.0,1.0,1.0,2026-03-23 00:00:00+09:00,1.0,0.5,0.8464269549871895,3.5784661323556657
NAVER_FINANCE,NAVER_FINANCE,000660,SK하이닉스,여의도 면적 1.4배 ‘팹숲’… 1만명 쉴새 없이 움...,,2026-03-23 00:00:00+09:00,"{'id': 'NAVER_FINANCE', 'code': '000660', 'name': 'SK하이닉스', 'title': '여의도 면적 1.4배 ‘팹숲’… 1만명 쉴새 없이 움...', 'published_at': '2026-03-23T00:00:00+09:00', 'link': 'https://finance.naver.com/item/news_read.naver?article_id=0001838581&office_id=005&code=000660&sm=entity_id.basic', 'provider': 'NAVER_FINANCE'}",여의도 면적 1 4배 팹숲 1만명 쉴새 없이 움,0.0,0.0,0.0,1.0,1.0,2026-03-23 00:00:00+09:00,1.0,0.5,0.8464269549871895,3.5784661323556657
NAVER_FINANCE,NAVER_FINANCE,000660,SK하이닉스,"대기업, 번지는 ‘영어 공용화’…SK하이닉스 ‘한...",,2026-03-23 00:00:00+09:00,"{'id': 'NAVER_FINANCE', 'code': '000660', 'name': 'SK하이닉스', 'title': '대기업, 번지는 ‘영어 공용화’…SK하이닉스 ‘한...', 'published_at': '2026-03-23T00:00:00+09:00', 'link': 'https://finance.naver.com/item/news_read.naver?article_id=0003510816&office_id=025&code=000660&sm=entity_id.basic', 'provider': 'NAVER_FINANCE'}",대기업 번지는 영어 공용화 sk하이닉스 한,0.0,0.0,0.0,1.0,1.0,2026-03-23 00:00:00+09:00,1.0,0.5,0.8464269549871895,3.5784661323556657
NAVER_FINANCE,NAVER_FINANCE,000660,SK하이닉스,"국내 직장인 평균 연봉 첫 5000만원 돌파, 대기업 ...",,2026-03-23 00:00:00+09:00,"{'id': 'NAVER_FINANCE', 'code': '000660', 'name': 'SK하이닉스', 'title': '국내 직장인 평균 연봉 첫 5000만원 돌파, 대기업 ...', 'published_at': '2026-03-23T00:00:00+09:00', 'link': 'https://finance.naver.com/item/news_read.naver?article_id=0003510822&office_id=025&code=000660&sm=entity_id.basic', 'provider': 'NAVER_FINANCE'}",국내 직장인 평균 연봉 첫 5000만원 돌파 대기업,0.0,0.0,0.0,1.0,1.0,2026-03-23 00:00:00+09:00,1.0,0.5,0.8464269549871895,3.5784661323556657
NAVER_FINANCE,NAVER_FINANCE,005380,현대차,현대차 “2030년까지 중국·인도에 신차 46종 출시...,,2026-03-23 00:00:00+09:00,"{'id': 'NAVER_FINANCE', 'code': '005380', 'name': '현대차', 'title': '현대차 “2030년까지 중국·인도에 신차 46종 출시...', 'published_at': '2026-03-23T00:00:00+09:00', 'link': 'https://finance.naver.com/item/news_read.naver?article_id=0003966111&office_id=023&code=005380&sm=entity_id.basic', 'provider': 'NAVER_FINANCE'}",현대차 2030년까지 중국 인도에 신차 46종 출시,0.0,0.0,0.0,1.0,1.0,2026-03-23 00:00:00+09:00,1.0,0.5,0.8464269549871895,3.5784661323556657
NAVER_FINANCE,NAVER_FINANCE,005380,현대차,포장재 없어 상품 못 팔 지경… ‘플라스틱 대란’ ...,,2026-03-23 00:00:00+09:00,"{'id': 'NAVER_FINANCE', 'code': '005380', 'name': '현대차', 'title': '포장재 없어 상품 못 팔 지경… ‘플라스틱 대란’ ...', 'published_at': '2026-03-23T00:00:00+09:00', 'link': 'https://finance.naver.com/item/news_read.naver?article_id=0003966107&office_id=023&code=005380&sm=entity_id.basic', 'provider': 'NAVER_FINANCE'}",포장재 없어 상품 못 팔 지경 플라스틱 대란,0.0,0.0,0.0,1.0,1.0,2026-03-23 00:00:00+09:00,1.0,0.5,0.8464269549871895,3.5784661323556657
NAVER_FINANCE,NAVER_FINANCE,005380,현대차,美·유럽 흔들리자 中·인도 뚫는다… 현대차 글로...,,2026-03-23 00:00:00+09:00,"{'id': 'NAVER_FINANCE', 'code': '005380', 'name': '현대차', 'title': '美·유럽 흔들리자 中·인도 뚫는다… 현대차 글로...', 'published_at': '2026-03-23T00:00:00+09:00', 'link': 'https://finance.naver.com/item/news_read.naver?article_id=0001838583&office_id=005&code=005380&sm=entity_id.basic', 'provider': 'NAVER_FINANCE'}",유럽 흔들리자 인도 뚫는다 현대차 글로,0.0,0.0,0.0,1.0,1.0,2026-03-23 00:00:00+09:00,1.0,0.5,0.8464269549871895,3.5784661323556657
NAVER_FINANCE,NAVER_FINANCE,005380,현대차,"대기업, 번지는 ‘영어 공용화’…SK하이닉스 ‘한...",,2026-03-23 00:00:00+09:00,"{'id': 'NAVER_FINANCE', 'code': '005380', 'name': '현대차', 'title': '대기업, 번지는 ‘영어 공용화’…SK하이닉스 ‘한...', 'published_at': '2026-03-23T00:00:00+09:00', 'link': 'https://finance.naver.com/item/news_read.naver?article_id=0003510816&office_id=025&code=005380&sm=entity_id.basic', 'provider': 'NAVER_FINANCE'}",대기업 번지는 영어 공용화 sk하이닉스 한,0.0,0.0,0.0,1.0,1.0,2026-03-23 00:00:00+09:00,1.0,0.5,0.8464269549871895,3.5784661323556657
