symbol,name,sector,composite_score,value_score,momentum_score,quality_score,flow_score,news_score,analyst_conviction_score,analyst_avg_score,analyst_report_count,analyst_broker_diversity,analyst_target_revision_pct,analyst_novelty_score,analyst_fwd_ret_5d,analyst_fwd_ret_20d,analyst_alpha_ret_5d,analyst_alpha_ret_20d,analyst_bias_adjustment,analyst_parse_quality_score,analyst_pdf_coverage,analyst_target_upside_pct,analyst_target_dispersion_pct,analyst_agreement_score,analyst_recency_score,analyst_latest_title,analyst_revision_breadth_score,analyst_revision_breadth_count,analyst_positive_revision_ratio,analyst_peer_spillover_score,analyst_peer_alpha_5d,analyst_peer_support_count,event_alpha_score,event_expected_alpha_5d,event_recent_count,event_recent_positive_count,event_recent_negative_count,event_last_type,event_last_bias,event_last_days_ago,macro_sector_score,macro_regime_score,macro_micro_interaction_score,ml_pred_return_5d,ml_pred_score,ml_sector_score,ml_model_type,ml_train_rows,flow_top_brokers,flow_event_mix,micro_ofi,micro_foreign_pressure,micro_broker_concentration,micro_queue_imbalance,micro_absorption_score,microstructure_score,flow_intraday_samples,flow_intraday_avg_5m,flow_intraday_avg_15m,flow_intraday_avg_30m,flow_intraday_avg_60m,flow_intraday_last_event,flow_intraday_last_captured_at,factor_rank_score,analyst_rank_score,flow_state_score,flow_rank_score,flow_intraday_edge_score,flow_intraday_rank_score,micro_rank_score,macro_rank_score,ml_rank_score,event_rank_score,active_source_count,card_score
081660,미스토홀딩스,의류/섬유,,,,,,,12.1446,5.0365,2.0,1.0,0.0,0.7581,0.0,0.0,0.0,0.0,0.0235,0.8223,0.5,38.7755,0.0,1.0,0.7822,"미스토홀딩스(081660) 4Q25 Review : 턴어라운드 본격화 전망되나, K패션은 기다림이 필요",1.0,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,3.8,0.7140151515151516,0.04903418894850568,0.9090909090909091,0.6458333333333333,ridge_fewshot,8,,,,,,,,,0,,,,,,,,0.9642857142857143,,,,,,0.9621212121212122,0.9090909090909091,,3,0.8610327172827172
010950,S-Oil,화학/석유화학,,,,,,,11.2022,4.3043,2.0,2.0,0.0,0.7982,0.0,0.0,0.0,0.0,-0.0438,0.7891,0.5,23.1818,3.321,0.6668,0.7822,"호르무즈 봉쇄, 오히려 전화위복!",1.0,2.0,1.0,0.3577,0.0,1.0,,,0.0,0.0,0.0,,,,0.0,3.8,0.696969696969697,0.05642549057969053,0.9772727272727273,0.8484848484848485,ridge_fewshot,8,,,,,,,,,0,,,,,,,,0.9047619047619048,,,,,,0.9242424242424242,0.9772727272727273,,3,0.8480831668331666
032500,케이엠더블유,통신장비/네트워크,,,,,,,11.332,3.954,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2617,0.6532,0.0,167.3797,0.0,1.0,0.7085,실적 확인하고 매수하시면 늦습니다,1.0,1.0,1.0,0.2829,0.0,1.0,,,0.0,0.0,0.0,,,,0.0,3.8,0.6867424242424243,0.05409852124103863,0.946969696969697,0.8522727272727273,ridge_fewshot,8,,,,,,,,,0,,,,,,,,0.9166666666666666,,,,,,0.9015151515151515,0.946969696969697,,3,0.8403700466200466
327260,RF머트리얼즈,우주항공과국방,,,,,,,11.3975,2.5663,1.0,1.0,0.0,0.8,7.4128,0.0,9.2717,0.0,0.164,0.5782,0.0,86.9159,0.0,1.0,0.5812,광모듈 수요가 끝이 없다,1.0,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,3.8,0.6185606060606061,0.06853223569978088,1.0,0.9772727272727273,ridge_fewshot,8,,,,,,,,,0,,,,,,,,0.9285714285714286,,,,,,0.7575757575757576,1.0,,3,0.8306755744255745
039030,이오테크닉스,IT하드웨어 (반도체),,,,,,,10.4296,3.9465,2.0,1.0,0.0,0.7408,0.0,0.0,0.0,0.0,-0.0158,0.834,0.5,15.8901,0.0,1.0,0.7822,이오테크닉스(039030) NAND 고단화 수혜 예상,1.0,1.0,1.0,0.321,3.4968,2.0,,,0.0,0.0,0.0,,,,7.0,3.8,0.9583333333333334,0.053514274950061336,0.9393939393939394,0.8333333333333334,ridge_fewshot,8,,,,,,,,,0,,,,,,,,0.8452380952380952,,,,,,1.0,0.9393939393939394,,3,0.8296848984348985
005680,삼영전자,전기제품,,,,,,,10.8837,3.4691,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0363,1.0,1.0,38.0991,0.0,1.0,0.7444,"삼영전자(005680) 순현금이 많은 기업, 신사업 추진",1.0,1.0,1.0,0.3627,0.0,1.0,,,0.0,0.0,0.0,,,,0.0,3.8,0.6628787878787878,0.05491530202529696,0.9621212121212122,0.9116161616161617,ridge_fewshot,8,,,,,,,,,0,,,,,,,,0.8809523809523809,,,,,,0.8560606060606061,0.9621212121212122,,3,0.8214056776556776
086450,동국제약,제약,,,,,,,11.0249,4.9732,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,22.549,0.0,1.0,0.6742,"동국제약(086450) 성장성: 화장품, 모멘텀: DDS",1.0,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,3.8,0.7106060606060607,0.04151226049412589,0.8409090909090909,0.7342171717171717,ridge_fewshot,8,,,,,,,,,0,,,,,,,,0.8928571428571429,,,,,,0.9545454545454546,0.8409090909090909,,3,0.8136925574425574
000150,두산,복합기업,,,,,,,10.5485,3.6428,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2359,0.6018,0.0,30.6729,0.0,1.0,0.7085,서버 구조의 변화는 중장기 성장의 근거,1.0,1.0,1.0,0.278,0.0,1.0,,,0.0,0.0,0.0,,,,0.0,3.8,0.6662878787878788,0.049903929566456076,0.9166666666666666,0.7184343434343434,ridge_fewshot,8,,,,,,,,,0,,,,,,,,0.8690476190476191,,,,,,0.8636363636363636,0.9166666666666666,,3,0.80633325008325
017960,한국카본,조선,,,,,,,10.5423,3.9355,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,-0.0521,0.537,0.0,33.6516,0.0,1.0,0.6742,LNG 보냉제 성장에 방산까지 영역 확대,1.0,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,3.8,0.6799242424242424,0.03904612122996853,0.8106060606060606,0.5965909090909091,ridge_fewshot,8,,,,,,,,,0,,,,,,,,0.8571428571428571,,,,,,0.8939393939393939,0.8106060606060606,,3,0.7798680486180485
120110,코오롱인더,화학/석유화학,,,,,,,10.4171,4.0977,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,-0.0102,1.0,1.0,27.2189,0.0,1.0,0.7085,"코오롱인더(120110) 실적은 반등, 포트폴리오는 진화",1.0,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,3.8,0.6901515151515152,0.038406335411749516,0.7954545454545454,0.8484848484848485,ridge_fewshot,8,,,,,,,,,0,,,,,,,,0.8333333333333334,,,,,,0.9090909090909091,0.7954545454545454,,3,0.7695367132867132
