symbol,name,sector,composite_score,value_score,momentum_score,quality_score,flow_score,news_score,analyst_conviction_score,analyst_avg_score,analyst_report_count,analyst_broker_diversity,analyst_target_revision_pct,analyst_novelty_score,analyst_fwd_ret_5d,analyst_fwd_ret_20d,analyst_alpha_ret_5d,analyst_alpha_ret_20d,analyst_bias_adjustment,analyst_parse_quality_score,analyst_pdf_coverage,analyst_target_upside_pct,analyst_target_dispersion_pct,analyst_agreement_score,analyst_recency_score,analyst_latest_title,analyst_revision_breadth_score,analyst_revision_breadth_count,analyst_positive_revision_ratio,analyst_peer_spillover_score,analyst_peer_alpha_5d,analyst_peer_support_count,event_alpha_score,event_expected_alpha_5d,event_recent_count,event_recent_positive_count,event_recent_negative_count,event_last_type,event_last_bias,event_last_days_ago,macro_sector_score,macro_regime_score,macro_micro_interaction_score,ml_pred_return_5d,ml_pred_score,ml_sector_score,ml_model_type,ml_train_rows,flow_top_brokers,flow_event_mix,micro_ofi,micro_foreign_pressure,micro_broker_concentration,micro_queue_imbalance,micro_absorption_score,microstructure_score,flow_intraday_samples,flow_intraday_avg_5m,flow_intraday_avg_15m,flow_intraday_avg_30m,flow_intraday_avg_60m,flow_intraday_last_event,flow_intraday_last_captured_at,factor_rank_score,analyst_rank_score,flow_state_score,flow_rank_score,flow_intraday_edge_score,flow_intraday_rank_score,micro_rank_score,macro_rank_score,ml_rank_score,event_rank_score,active_source_count,card_score
006400,삼성SDI,2차전지/배터리,0.5880000000000001,0.5,0.8,0.4666666666666666,0.5,0.5,8.9306,2.3091,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0181,0.582,0.0,28.7554,0.0,1.0,0.5641,26년 영업 흑자 전환 예상,1.0,1.0,1.0,0.2414,0.0,1.0,,,0.0,0.0,0.0,,,,0.0,2.8,0.6723314606741573,0.07186431454046627,0.898876404494382,0.6306179775280899,numpy_mlp,413,,,,,,,,,0,,,,,,,0.94,0.6309523809523809,,,,,,0.8764044943820225,0.898876404494382,,4,0.7859625802568216
000150,두산,복합기업,0.5316,0.5,0.7,0.3533333333333333,0.5,0.5,10.3509,3.6428,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2359,0.6018,0.0,30.6729,0.0,1.0,0.5109,서버 구조의 변화는 중장기 성장의 근거,1.0,1.0,1.0,0.278,0.0,1.0,,,0.0,0.0,0.0,,,,0.0,2.8,0.7102528089887641,0.10953995753985468,0.9382022471910112,0.8202247191011236,numpy_mlp,413,,,,,,,,,0,,,,,,,0.68,0.8571428571428571,,,,,,0.9550561797752809,0.9382022471910112,,4,0.7693770064205456
005930,삼성전자,IT하드웨어 (반도체),0.51728,0.5,0.564,0.4733333333333333,0.5,0.5,9.3176,0.8118,3.0,3.0,0.0,0.7945,8.6649,0.0,3.4968,0.0,-0.0114,0.7505,0.3333,33.9492,4.8766,0.7512,0.5368,진정한 풀스택,0.6649,2.0,1.0,0.0503,0.0,1.0,,,0.0,0.0,0.0,,,,8.0,2.8,0.8765449438202249,0.41406235187971613,0.9943820224719101,0.9915730337078652,numpy_mlp,413,,,,,,,,,0,,,,,,,0.58,0.7023809523809523,,,,,,0.9887640449438202,0.9943820224719101,,4,0.7121589085072231
000660,SK하이닉스,IT하드웨어 (반도체),0.5256799999999999,0.5,0.584,0.4066666666666667,0.5,0.5,7.4095,0.8675,2.0,2.0,0.0,0.7979,0.0,0.0,0.0,0.0,0.0,0.6522,0.0,40.9048,3.01,0.6699,0.4862,HBM 전선 이상 무,0.5,1.0,1.0,0.2701,3.4968,1.0,,,0.0,0.0,0.0,,,,8.0,2.8,0.8841292134831462,0.45649923734616976,1.0,0.9915730337078652,numpy_mlp,413,,,,,,,,,0,,,,,,,0.62,0.42857142857142855,,,,,,0.9943820224719101,1.0,,4,0.6615494582664525
316140,우리금융지주,금융지주/은행,0.5306400000000001,0.5,0.592,0.6466666666666666,0.5,0.5,7.4525,1.2972,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2125,0.6347,0.0,19.4444,0.0,1.0,0.5368,동양생명 완전자회사화는 ABL생명 통합을 위..,1.0,1.0,1.0,0.2636,0.0,1.0,,,0.0,0.0,0.0,,,,0.0,2.8,0.6268258426966293,0.07778026338413574,0.9101123595505618,0.6123595505617977,numpy_mlp,413,,,,,,,,,0,,,,,,,0.66,0.44047619047619047,,,,,,0.7752808988764045,0.9101123595505618,,4,0.6371614165329053
034730,SK,석유와가스,0.48176,0.5,0.4679999999999999,0.4933333333333333,0.5,0.5,8.2204,3.3901,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.1981,0.6498,0.0,-0.2494,0.0,1.0,0.5927,자사주 소각에 따른 재무적 효과 결국 주가에..,1.0,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,2.8,0.7051966292134833,0.07033568853173812,0.8932584269662921,0.7275280898876404,numpy_mlp,413,,,,,,,,,0,,,,,,,0.4,0.5714285714285714,,,,,,0.9438202247191011,0.8932584269662921,,4,0.5995987158908506
373220,LG에너지솔루션,2차전지/배터리,0.48616,0.5,0.5880000000000001,0.56,0.5,0.5,7.9219,1.6047,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0132,0.5873,0.0,21.7799,0.0,1.0,0.5641,26년 ESS 추정치 추가 상향 조정,1.0,1.0,1.0,0.2784,0.0,1.0,,,0.0,0.0,0.0,,,,0.0,2.8,0.6445224719101124,0.08677235978379222,0.9213483146067416,0.6306179775280899,numpy_mlp,413,,,,,,,,,0,,,,,,,0.46,0.5,,,,,,0.8146067415730337,0.9213483146067416,,4,0.591476474719101
005380,현대차,자동차/완성차,0.50424,0.5,0.412,0.4866666666666666,0.5,0.5,6.7209,1.9298,2.0,1.0,0.0,0.7725,0.0,0.0,0.0,0.0,-0.0095,0.7945,0.5,-2.0772,0.0,1.0,0.4862,현대차(005380) 팰리세이드 리콜 관련 업데이트,1.0,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,2.8,0.6622191011235956,-0.02993540246545823,0.7191011235955056,0.6966292134831461,numpy_mlp,413,,,,,,,,,0,,,,,,,0.5,0.36904761904761907,,,,,,0.8539325842696629,0.7191011235955056,,4,0.5459194422150883
207940,삼성바이오로직스,제약/바이오 (대형),0.47096,0.5,0.488,0.62,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,11.2227,0.0,1.0,0.0,1.0,DILUTION,negative,9.8,0.0,2.8,0.5231741573033708,-0.09173598915129372,0.5337078651685393,0.5365168539325842,numpy_mlp,413,,,,,,,,,0,,,,,,,0.34,,,,,,,0.5589887640449438,0.5337078651685393,0.9732142857142857,4,0.5253108160398992
019180,티에이치엔,자동차부품,,,,,,,5.0054,0.1516,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2185,0.5785,0.0,0.0,0.0,1.0,0.5368,P/E가 3배도 안 되네요,1.0,1.0,1.0,-0.0109,0.0,1.0,0.0,0.0,2.0,0.0,0.0,LARGE_HOLDER,neutral,10.56,0.0,2.8,0.4473314606741573,-0.12271055171466062,0.42134831460674155,0.41573033707865176,numpy_mlp,413,,,,,,,,,0,,,,,,,,0.17857142857142858,,,,,,0.39325842696629215,0.42134831460674155,0.5446428571428571,4,0.37434259016608246
