symbol,name,sector,composite_score,value_score,momentum_score,quality_score,flow_score,news_score,analyst_conviction_score,analyst_avg_score,analyst_report_count,analyst_broker_diversity,analyst_target_revision_pct,analyst_novelty_score,analyst_fwd_ret_5d,analyst_fwd_ret_20d,analyst_alpha_ret_5d,analyst_alpha_ret_20d,analyst_bias_adjustment,analyst_parse_quality_score,analyst_pdf_coverage,analyst_target_upside_pct,analyst_target_dispersion_pct,analyst_agreement_score,analyst_recency_score,analyst_latest_title,analyst_revision_breadth_score,analyst_revision_breadth_count,analyst_positive_revision_ratio,analyst_peer_spillover_score,analyst_peer_alpha_5d,analyst_peer_support_count,event_alpha_score,event_expected_alpha_1d,event_expected_alpha_3d,event_expected_alpha_5d,event_recent_count,event_recent_positive_count,event_recent_negative_count,event_last_type,event_last_bias,event_last_days_ago,event_best_strategy,event_backtest_confidence,event_valid_sample_size,event_price_coverage_pct,event_interpretation_label,event_interpretation_note,event_tactical_label,event_tactical_note,event_interpretable_score,event_win_rate_5d,event_sample_size,event_reaction_profile,macro_sector_score,macro_regime_score,macro_micro_interaction_score,ml_pred_return_5d,ml_pred_score,ml_sector_score,ml_model_type,ml_train_rows,flow_top_brokers,flow_event_mix,micro_ofi,micro_foreign_pressure,micro_broker_concentration,micro_queue_imbalance,micro_absorption_score,microstructure_score,flow_intraday_samples,flow_intraday_avg_5m,flow_intraday_avg_15m,flow_intraday_avg_30m,flow_intraday_avg_60m,flow_intraday_last_event,flow_intraday_last_captured_at,factor_rank_score,analyst_rank_score,flow_state_score,flow_rank_score,flow_intraday_edge_score,flow_intraday_rank_score,micro_rank_score,macro_rank_score,ml_rank_score,event_rank_score,active_source_count,card_score
089970,브이엠,반도체와반도체장비,,,,,,,8.608,1.2929,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2296,0.595,0.0,51.4423,0.0,1.0,0.538,예상보다 좋습니다,1.0,1.0,1.0,0.3059,0.0,2.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,0.0,0.6,0.5894230769230769,0.09366222986503558,0.9285714285714286,0.6923076923076923,numpy_mlp,413,,,,,,,,,0,,,,,,,,0.6071428571428571,,,,,,0.7032967032967034,0.9285714285714286,,3,0.6752483093829247
000720,현대건설,건설/건자재,0.58784,0.5,0.792,0.3866666666666666,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,0.0,0.6,0.52760989010989,-0.11904679590059469,0.44505494505494503,0.532967032967033,numpy_mlp,413,,,,,,,,,0,,,,,,,0.92,,,,,,,0.5686813186813187,0.44505494505494503,,3,0.6745102723363593
064760,티씨케이,반도체와반도체장비,,,,,,,8.8146,2.4193,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,-0.0094,0.5742,0.0,33.6303,0.0,1.0,0.4637,1Q26 예상 영업이익 QoQ +53.0%,1.0,1.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,0.0,0.6,0.6388736263736263,0.02497109526601516,0.8296703296703297,0.6923076923076923,numpy_mlp,413,,,,,,,,,0,,,,,,,,0.6190476190476191,,,,,,0.8021978021978022,0.8296703296703297,,3,0.6734520287404901
047810,한국항공우주,방위산업/우주항공,0.5736,0.5,0.76,0.38,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,0.0,0.6,0.52760989010989,-0.11349475245199546,0.46703296703296704,0.4807692307692308,numpy_mlp,413,,,,,,,,,0,,,,,,,0.9,,,,,,,0.5686813186813187,0.46703296703296704,,3,0.6701445293836599
047050,포스코인터내셔널,무역회사와판매업체,,,,,,,8.996,2.1161,3.0,3.0,0.0,0.7936,0.0,0.0,0.0,0.0,0.0115,0.5714,0.0,20.4986,3.3838,0.7662,0.5653,"단단한 펀더멘털, 축소될 밸류에이션 갭",1.0,3.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,0.0,0.6,0.6240384615384615,-0.010383402591803861,0.7747252747252747,0.7747252747252747,numpy_mlp,413,,,,,,,,,0,,,,,,,,0.6428571428571429,,,,,,0.7692307692307693,0.7747252747252747,,3,0.6619558326289096
012450,한화에어로스페이스,방위산업/우주항공,0.566,0.5,0.6799999999999999,0.4466666666666667,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,0.0,0.6,0.52760989010989,-0.10494380532779898,0.4945054945054945,0.4807692307692308,numpy_mlp,413,,,,,,,,,0,,,,,,,0.86,,,,,,,0.5686813186813187,0.4945054945054945,,3,0.6577580028666986
006800,미래에셋증권,증권,0.57312,0.5,0.796,0.3666666666666667,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,0.0,0.6,0.52760989010989,-0.12028262526217846,0.4340659340659341,0.3351648351648352,numpy_mlp,413,,,,,,,,,0,,,,,,,0.88,,,,,,,0.5686813186813187,0.4340659340659341,,3,0.6535953177257525
023160,태광,조선/해양,,,,,,,8.4796,1.9927,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,-0.0853,0.559,0.0,34.9911,0.0,1.0,0.4873,앞으로 좋아질 실적과 주주환원까지,1.0,1.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,0.0,0.6,0.6166208791208792,0.004920494821042268,0.7912087912087912,0.6492673992673993,numpy_mlp,413,,,,,,,,,0,,,,,,,,0.5952380952380952,,,,,,0.7527472527472527,0.7912087912087912,,3,0.6443522823330516
039200,오스코텍,제약,,,,,,,9.4133,2.0539,2.0,1.0,0.0,0.7455,0.0,0.0,0.0,0.0,-0.0771,0.8726,0.5,43.4034,0.0,1.0,0.4873,오스코텍(039200) NDR 후기: 열매가 주렁주렁,1.0,1.0,1.0,0.2866,0.0,2.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,0.0,0.6,0.6215659340659341,-0.08239033867677562,0.5659340659340659,0.5164835164835164,numpy_mlp,413,,,,,,,,,0,,,,,,,,0.7380952380952381,,,,,,0.7637362637362637,0.5659340659340659,,3,0.6436337700760777
017670,SK텔레콤,통신서비스,,,,,,,8.1854,2.3863,1.0,1.0,0.0,0.8,5.0667,0.0,-0.2905,0.0,0.0684,0.6195,0.0,25.3133,0.0,1.0,0.3997,이번엔 기대가 되는 4월입니다,1.0,1.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,0.0,0.6,0.6339285714285714,0.011611295214988009,0.8021978021978022,0.8021978021978022,numpy_mlp,413,,,,,,,,,0,,,,,,,,0.5595238095238095,,,,,,0.7912087912087912,0.8021978021978022,,3,0.6407597210481825
055550,신한지주,금융지주/은행,0.5635200000000001,0.5,0.6759999999999999,0.66,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,0.0,0.6,0.52760989010989,-0.11601167017232829,0.45054945054945056,0.6217948717948718,numpy_mlp,413,,,,,,,,,0,,,,,,,0.84,,,,,,,0.5686813186813187,0.45054945054945056,,3,0.6387720974677497
043370,피에이치에이,자동차부품/타이어,,,,,,,7.7848,2.672,1.0,1.0,0.0,0.8,1.6908,0.0,-0.1393,0.0,0.1177,0.649,0.0,10.3753,0.0,1.0,0.3997,자기주식 7.0% 보유 중,1.0,1.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,0.0,0.6,0.6537087912087911,0.0315140380508079,0.8461538461538461,0.7857142857142857,numpy_mlp,413,,,,,,,,,0,,,,,,,,0.4880952380952381,,,,,,0.8351648351648352,0.8461538461538461,,3,0.6328560862214708
011210,현대위아,자동차부품/타이어,,,,,,,7.5788,2.5416,2.0,1.0,0.0,0.7914,0.0,0.0,0.0,0.0,-0.0771,0.9014,0.5,-6.2192,0.0,1.0,0.4873,현대위아(011210) Corp. Day 후기: 열관리 매출 증가와 인도 증설,1.0,1.0,1.0,0.2866,-0.1393,1.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,0.0,0.6,0.6413461538461538,0.08480797011345823,0.9175824175824175,0.7857142857142857,numpy_mlp,413,,,,,,,,,0,,,,,,,,0.4523809523809524,,,,,,0.8076923076923077,0.9175824175824175,,3,0.632137573964497
034020,두산에너빌리티,기계/공작기계,0.5445599999999999,0.5,0.608,0.4266666666666667,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,0.0,0.6,0.52760989010989,-0.08996478029264755,0.5384615384615384,0.28479853479853484,numpy_mlp,413,,,,,,,,,0,,,,,,,0.78,,,,,,,0.5686813186813187,0.5384615384615384,,3,0.6305482560917344
272210,한화시스템,우주항공과국방,0.54144,0.5,0.592,0.34,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,0.0,0.6,0.52760989010989,-0.07414478149679314,0.5769230769230769,0.7875457875457875,numpy_mlp,413,,,,,,,,,0,,,,,,,0.76,,,,,,,0.5686813186813187,0.5769230769230769,,3,0.6298375537505972
122870,와이지엔터테인먼트,엔터테인먼트/게임,,,,,,,9.2208,2.1271,4.0,2.0,0.0,0.7536,0.0,0.0,0.0,0.0,0.0743,0.8088,0.5,25.0,8.1081,0.6189,0.538,와이지엔터테인먼트(122870) 모멘텀 플레이 가능 구간,1.0,2.0,1.0,0.2308,0.0,4.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,0.0,0.6,0.626510989010989,-0.0727436166856705,0.5879120879120879,0.6021978021978022,numpy_mlp,413,,,,,,,,,0,,,,,,,,0.6785714285714286,,,,,,0.7747252747252747,0.5879120879120879,,3,0.6281857565511411
000250,삼천당제약,제약,0.6284000000000001,0.5,1.0,0.3466666666666667,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,0.0,0.6,0.52760989010989,-0.15341648970038438,0.06593406593406594,0.5164835164835164,numpy_mlp,413,,,,,,,,,0,,,,,,,1.0,,,,,,,0.5686813186813187,0.06593406593406594,,3,0.6274008600095557
105560,KB금융,금융지주/은행,0.5504,0.5,0.6799999999999999,0.6266666666666666,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,0.0,0.6,0.52760989010989,-0.12051997261625334,0.4230769230769231,0.6217948717948718,numpy_mlp,413,,,,,,,,,0,,,,,,,0.82,,,,,,,0.5686813186813187,0.4230769230769231,,3,0.6234412326803632
298040,효성중공업,기계/공작기계,0.54584,0.5,0.692,0.4533333333333333,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,0.0,0.6,0.52760989010989,-0.1139155786123516,0.46153846153846156,0.28479853479853484,numpy_mlp,413,,,,,,,,,0,,,,,,,0.8,,,,,,,0.5686813186813187,0.46153846153846156,,3,0.6227305303392261
035900,JYP Ent.,엔터테인먼트/게임,,,,,,,9.3195,1.9458,4.0,2.0,0.0,0.7476,0.0,0.0,0.0,0.0,0.0428,0.8248,0.5,28.9398,2.2222,0.6778,0.538,JYP Ent.(035900) 육각형 포트폴리오를 향해,1.0,2.0,1.0,0.2338,0.0,4.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,0.0,0.6,0.6141483516483517,-0.09781141964028953,0.5164835164835165,0.6021978021978022,numpy_mlp,413,,,,,,,,,0,,,,,,,,0.7142857142857143,,,,,,0.7472527472527473,0.5164835164835165,,3,0.618126584953508
138930,BNK금융지주,금융지주/은행,,,,,,,7.9038,2.0201,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2337,0.6165,0.0,22.9303,0.0,1.0,0.4873,"1분기 NIM 상승과 대손비용 안정화, CET 1 비..",1.0,1.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,0.0,0.6,0.6190934065934066,0.0056491351636152685,0.7967032967032966,0.6217948717948718,numpy_mlp,413,,,,,,,,,0,,,,,,,,0.5119047619047619,,,,,,0.7582417582417582,0.7967032967032966,,3,0.6141747675401521
010120,LS ELECTRIC,기계/공작기계,0.6038399999999999,0.5,0.932,0.4599999999999999,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,0.0,0.6,0.52760989010989,-0.16125089568070713,0.054945054945054944,0.28479853479853484,numpy_mlp,413,,,,,,,,,0,,,,,,,0.96,,,,,,,0.5686813186813187,0.054945054945054944,,3,0.6064859053989489
033780,KT&G,음식료/담배,0.53896,0.5,0.6679999999999999,0.6666666666666666,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,0.0,0.6,0.52760989010989,-0.1200124101615675,0.43956043956043955,0.23351648351648352,numpy_mlp,413,,,,,,,,,0,,,,,,,0.74,,,,,,,0.5686813186813187,0.43956043956043955,,3,0.5901397515527951
003670,포스코퓨처엠,2차전지/배터리,0.5267999999999999,0.5,0.7,0.3933333333333333,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,0.0,0.6,0.52760989010989,-0.11237188805231704,0.4835164835164835,0.635989010989011,numpy_mlp,413,,,,,,,,,0,,,,,,,0.64,,,,,,,0.5686813186813187,0.4835164835164835,,3,0.5536908743430482
005490,POSCO홀딩스,철강/비철금속,0.52448,0.5,0.524,0.5733333333333334,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,0.0,0.6,0.52760989010989,-0.08431882718844365,0.554945054945055,0.4574175824175824,numpy_mlp,413,,,,,,,,,0,,,,,,,0.6,,,,,,,0.5686813186813187,0.554945054945055,,3,0.5510511227902531
256150,한독크린텍,가정용기기와용품,,,,,,,6.572,1.8348,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,-0.0429,0.5798,0.0,0.0,0.0,1.0,0.4873,국내 정수기용 카본블록 필터 1위 업체,1.0,1.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,0.0,0.6,0.6092032967032968,-0.007062968466948036,0.7802197802197802,0.7802197802197802,numpy_mlp,413,,,,,,,,,0,,,,,,,,0.35714285714285715,,,,,,0.7417582417582418,0.7802197802197802,,3,0.5459161031276415
042500,링네트,IT서비스,,,,,,,6.2016,1.0966,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,-0.076,0.5642,0.0,0.0,0.0,1.0,0.538,네트워크 통합(NI)의 수익 방정식,1.0,1.0,1.0,0.1975,-0.297,1.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,0.0,0.6,0.5820054945054944,0.027727905658536167,0.8351648351648352,0.7637362637362637,numpy_mlp,413,,,,,,,,,0,,,,,,,,0.30952380952380953,,,,,,0.6868131868131868,0.8351648351648352,,3,0.5308273457311918
001040,CJ,철강/비철금속,,,,,,,7.6044,1.8347,3.0,2.0,0.0,0.7768,0.0,0.0,0.0,0.0,0.1891,0.7597,0.3333,6.7887,2.0203,0.7798,0.538,푸드빌 호실적. 올리브영 가치도 multiple에 ..,1.0,2.0,1.0,0.0228,0.0,1.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,0.0,0.6,0.6067307692307693,-0.08276454060068723,0.5604395604395604,0.4574175824175824,numpy_mlp,413,,,,,,,,,0,,,,,,,,0.4642857142857143,,,,,,0.7362637362637363,0.5604395604395604,,3,0.5293903212172443
086790,하나금융지주,금융지주/은행,0.5166400000000001,0.5,0.552,0.64,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,0.0,0.6,0.52760989010989,-0.09405507037538163,0.532967032967033,0.6217948717948718,numpy_mlp,413,,,,,,,,,0,,,,,,,0.56,,,,,,,0.5686813186813187,0.532967032967033,,3,0.5276994744386049
096770,SK이노베이션,석유와가스,0.51256,0.5,0.528,0.4133333333333333,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,0.0,0.6,0.52760989010989,-0.07724731763613517,0.5714285714285714,0.7335164835164836,numpy_mlp,413,,,,,,,,,0,,,,,,,0.54,,,,,,,0.5686813186813187,0.5714285714285714,,3,0.5269887720974678
053580,웹케시,소프트웨어,,,,,,,6.8154,1.1669,2.0,1.0,0.0,0.7777,0.0,0.0,0.0,0.0,-0.1051,0.925,0.5,42.2319,0.0,1.0,0.512,웹케시(053580) 콥데이 後記: 금융 AI Agent 기업으로 도약 중,0.2,0.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,0.0,0.6,0.5844780219780219,-0.03821020419718722,0.6868131868131868,0.3864468864468864,numpy_mlp,413,,,,,,,,,0,,,,,,,,0.38095238095238093,,,,,,0.6923076923076923,0.6868131868131868,,3,0.5211274302620456
298050,HS효성첨단소재,화학/석유화학,,,,,,,7.2921,0.906,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,-0.1328,0.5548,0.0,19.5219,0.0,1.0,0.5653,든든한 본업과 탄소섬유 기대감 부각,1.0,1.0,1.0,0.3623,0.0,2.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,0.0,0.6,0.4732142857142857,0.012804572880979722,0.8131868131868132,0.8173076923076923,numpy_mlp,413,,,,,,,,,0,,,,,,,,0.4166666666666667,,,,,,0.45054945054945056,0.8131868131868132,,3,0.5207681741335587
066570,LG전자,전자제품,0.4943999999999999,0.5,0.36,0.54,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,0.0,0.6,0.52760989010989,-0.05006113082995495,0.6593406593406593,0.5274725274725275,numpy_mlp,413,,,,,,,,,0,,,,,,,0.48,,,,,,,0.5686813186813187,0.6593406593406593,,3,0.5187649307214524
267260,HD현대일렉트릭,기계/공작기계,0.50792,0.5,0.556,0.52,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,0.0,0.6,0.52760989010989,-0.09479621967663598,0.5274725274725275,0.28479853479853484,numpy_mlp,413,,,,,,,,,0,,,,,,,0.52,,,,,,,0.5686813186813187,0.5274725274725275,,3,0.5080028666985189
025540,한국단자,자동차부품,,,,,,,6.0315,1.3178,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2127,0.679,0.0,0.0,0.0,1.0,0.4637,실적 회복과 배당은 기본. 더 큰 미래도 가능..,1.0,1.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,0.0,0.6,0.5918956043956044,-0.024946534182533474,0.7362637362637363,0.3940345368916797,numpy_mlp,413,,,,,,,,,0,,,,,,,,0.2976190476190476,,,,,,0.7087912087912088,0.7362637362637363,,3,0.5046016483516483
032830,삼성생명,보험,0.5353600000000001,0.5,0.788,0.5666666666666667,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,0.0,0.6,0.52760989010989,-0.15172645986373506,0.07142857142857142,0.3461538461538461,numpy_mlp,413,,,,,,,,,0,,,,,,,0.72,,,,,,,0.5686813186813187,0.07142857142857142,,3,0.49927138079311983
035420,NAVER,IT소프트웨어 (플랫폼/SI),0.47416,0.5,0.228,0.6333333333333333,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,0.0,0.6,0.52760989010989,-0.021454658169355198,0.7417582417582418,0.6336996336996337,numpy_mlp,413,,,,,,,,,0,,,,,,,0.38,,,,,,,0.5686813186813187,0.7417582417582418,,3,0.4908444816053512
178320,서진시스템,통신장비/네트워크,,,,,,,9.159,2.3987,2.0,1.0,0.0,0.6977,0.0,0.0,0.0,0.0,-0.0038,0.925,0.5,47.2135,0.0,1.0,0.4637,서진시스템(178320) 수직계열화의 신이 보여줄 Showtime,1.0,1.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,0.0,0.6,0.6364010989010989,-0.18948518767436698,0.03296703296703297,0.49725274725274726,numpy_mlp,413,,,,,,,,,0,,,,,,,,0.6666666666666666,,,,,,0.7967032967032966,0.03296703296703297,,3,0.4826870245139475
376930,노을,건강관리장비와용품,,,,,,,5.8806,1.0926,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,-0.0998,0.596,0.0,0.0,0.0,1.0,0.538,스케일업 단계로 진입,1.0,1.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,0.0,0.6,0.579532967032967,-0.03685604347083072,0.6978021978021978,0.46703296703296704,numpy_mlp,413,,,,,,,,,0,,,,,,,,0.27380952380952384,,,,,,0.6813186813186813,0.6978021978021978,,3,0.4798129754860524
214180,헥토이노베이션,IT서비스,,,,,,,5.7162,1.1853,1.0,1.0,0.0,0.8,0.0,0.0,-0.297,0.0,-0.0047,0.6252,0.0,0.0,0.0,1.0,0.3997,실적과 모멘텀 모두 매력적이다!,1.0,1.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,0.0,0.6,0.5869505494505495,-0.037411499675485155,0.6923076923076923,0.7637362637362637,numpy_mlp,413,,,,,,,,,0,,,,,,,,0.2619047619047619,,,,,,0.6978021978021978,0.6923076923076923,,3,0.47693892645815716
356860,티엘비,반도체와반도체장비,,,,,,,6.4782,1.4122,2.0,1.0,0.0,0.7511,0.0,0.0,0.0,0.0,0.1938,0.808,0.5,0.0,0.0,0.7,0.5653,"티엘비(356860) 티엘비, 공장투어 후기 (추가 증설 결정)",1.0,1.0,1.0,0.2785,0.0,3.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,0.0,0.6,0.5993131868131868,-0.09688731835810085,0.521978021978022,0.6923076923076923,numpy_mlp,413,,,,,,,,,0,,,,,,,,0.34523809523809523,,,,,,0.7252747252747253,0.521978021978022,,3,0.470472316145393
042660,한화오션,조선/해양,0.47104,0.5,0.332,0.4333333333333333,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,0.0,0.6,0.52760989010989,-0.04554840265070374,0.6758241758241759,0.6492673992673993,numpy_mlp,413,,,,,,,,,0,,,,,,,0.36,,,,,,,0.5686813186813187,0.6758241758241759,,3,0.46698518872431916
068270,셀트리온,제약/바이오 (대형),0.4845599999999999,0.5,0.488,0.6066666666666666,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,0.0,0.6,0.52760989010989,-0.08531971018304693,0.5494505494505495,0.5467032967032968,numpy_mlp,413,,,,,,,,,0,,,,,,,0.42,,,,,,,0.5686813186813187,0.5494505494505495,,3,0.4666806020066889
069540,,통신장비,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.864,-1.5758,-4.0709,-0.6566,2.0,0.0,2.0,DILUTION,negative,7.75,immediate_close,낮음,1.0,25.0,표본 얕음,가격이 충분히 붙지 않아 아직 과신보다 관찰이 먼저입니다.,표본 얕음,재료는 보이지만 아직 단독 판단 근거로 쓰기에는 표본이 적습니다.,-0.1843,100.0,4.0,초기 반응과 유지력,0.0,0.6,0.3743131868131868,-0.14894132829006326,0.23626373626373626,0.09523809523809523,numpy_mlp,413,,,,,,,,,0,,,,,,,,,,,,,,0.23076923076923078,0.23626373626373626,0.975,3,0.4582749911378944
245620,,생명과학도구및서비스,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.864,-1.5758,-4.0709,-0.6566,2.0,0.0,2.0,DILUTION,negative,8.52,immediate_close,낮음,1.0,25.0,표본 얕음,가격이 충분히 붙지 않아 아직 과신보다 관찰이 먼저입니다.,표본 얕음,재료는 보이지만 아직 단독 판단 근거로 쓰기에는 표본이 적습니다.,-0.1843,100.0,4.0,초기 반응과 유지력,0.0,0.6,0.3743131868131868,-0.14894132829006326,0.23626373626373626,0.23626373626373623,numpy_mlp,413,,,,,,,,,0,,,,,,,,,,,,,,0.23076923076923078,0.23626373626373626,0.975,3,0.4582749911378944
340930,,전자장비와기기,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.864,-1.5758,-4.0709,-0.6566,1.0,0.0,1.0,DILUTION,negative,8.52,immediate_close,낮음,1.0,25.0,표본 얕음,가격이 충분히 붙지 않아 아직 과신보다 관찰이 먼저입니다.,표본 얕음,재료는 보이지만 아직 단독 판단 근거로 쓰기에는 표본이 적습니다.,-0.1843,100.0,4.0,초기 반응과 유지력,0.0,0.6,0.3743131868131868,-0.14894132829006326,0.23626373626373626,0.2087912087912088,numpy_mlp,413,,,,,,,,,0,,,,,,,,,,,,,,0.23076923076923078,0.23626373626373626,0.975,3,0.4582749911378944
010140,삼성중공업,조선/해양,0.46896,0.5,0.288,0.42,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,0.0,0.6,0.52760989010989,-0.035741866816865336,0.7032967032967034,0.6492673992673993,numpy_mlp,413,,,,,,,,,0,,,,,,,0.32,,,,,,,0.5686813186813187,0.7032967032967034,,3,0.4545986622073579
053030,바이넥스,제약,,,,,,,6.3476,1.3456,2.0,1.0,0.0,0.746,0.0,0.0,0.0,0.0,-0.0687,0.8069,0.5,0.0,0.0,0.7,0.512,바이넥스(053030) 상업화 생산 확대를 위한 준비,1.0,1.0,1.0,0.2759,0.0,3.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,0.0,0.6,0.5968406593406593,-0.11335531979145896,0.4725274725274725,0.5164835164835164,numpy_mlp,413,,,,,,,,,0,,,,,,,,0.32142857142857145,,,,,,0.7197802197802198,0.4725274725274725,,3,0.4471206677937447
