symbol,name,sector,composite_score,value_score,momentum_score,quality_score,flow_score,news_score,analyst_conviction_score,analyst_avg_score,analyst_report_count,analyst_broker_diversity,analyst_target_revision_pct,analyst_novelty_score,analyst_fwd_ret_5d,analyst_fwd_ret_20d,analyst_alpha_ret_5d,analyst_alpha_ret_20d,analyst_bias_adjustment,analyst_parse_quality_score,analyst_pdf_coverage,analyst_target_upside_pct,analyst_target_dispersion_pct,analyst_agreement_score,analyst_recency_score,analyst_latest_title,analyst_revision_breadth_score,analyst_revision_breadth_count,analyst_positive_revision_ratio,analyst_peer_spillover_score,analyst_peer_alpha_5d,analyst_peer_support_count,event_alpha_score,event_expected_alpha_5d,event_recent_count,event_recent_positive_count,event_recent_negative_count,event_last_type,event_last_bias,event_last_days_ago,macro_sector_score,macro_regime_score,macro_micro_interaction_score,ml_pred_return_5d,ml_pred_score,ml_sector_score,ml_model_type,ml_train_rows,flow_top_brokers,flow_event_mix,micro_ofi,micro_foreign_pressure,micro_broker_concentration,micro_queue_imbalance,micro_absorption_score,microstructure_score,flow_intraday_samples,flow_intraday_avg_5m,flow_intraday_avg_15m,flow_intraday_avg_30m,flow_intraday_avg_60m,flow_intraday_last_event,flow_intraday_last_captured_at,factor_rank_score,analyst_rank_score,flow_state_score,flow_rank_score,flow_intraday_edge_score,flow_intraday_rank_score,micro_rank_score,macro_rank_score,ml_rank_score,event_rank_score,active_source_count,card_score
005930,삼성전자,IT하드웨어 (반도체),0.5792666666666667,0.5,0.68,0.6,0.5,0.6166666666666667,9.5474,0.8118,3.0,3.0,0.0,0.7945,8.6649,0.0,3.4968,0.0,-0.0114,0.7505,0.3333,33.9492,4.8766,0.7512,0.7666,진정한 풀스택,0.6649,2.0,1.0,0.0503,0.0,1.0,,,0.0,0.0,0.0,,,,4.0,1.2,0.8445312500000001,0.04350779690910421,0.859375,0.828125,ridge_fewshot,8,,,,,,,,,0,,,,,,,0.8,0.6904761904761905,,,,,,0.9921875,0.859375,,4,0.7612522670200892
000660,SK하이닉스,IT하드웨어 (반도체),0.5939333333333334,0.5,0.8800000000000001,0.3999999999999999,0.5,0.4833333333333334,7.6175,0.8675,2.0,2.0,0.0,0.7979,0.0,0.0,0.0,0.0,0.0,0.6522,0.0,40.9048,3.01,0.6699,0.6943,HBM 전선 이상 무,0.5,1.0,1.0,0.2701,3.4968,1.0,,,0.0,0.0,0.0,,,,4.0,1.2,0.841015625,0.03158211994969532,0.6875,0.828125,ridge_fewshot,8,,,,,,,,,0,,,,,,,1.0,0.42857142857142855,,,,,,0.984375,0.6875,,4,0.736720493861607
373220,LG에너지솔루션,2차전지/배터리,0.4594666666666667,0.5,0.24,0.6666666666666666,0.5,0.6666666666666666,8.1633,1.6047,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0132,0.5873,0.0,21.7799,0.0,1.0,0.8055,26년 ESS 추정치 추가 상향 조정,1.0,1.0,1.0,0.2784,0.0,1.0,,,0.0,0.0,0.0,,,,0.0,1.2,0.6292968750000001,0.037631377833719316,0.7578125,0.6575520833333334,ridge_fewshot,8,,,,,,,,,0,,,,,,,0.2,0.5119047619047619,,,,,,0.78125,0.7578125,,4,0.4779436383928571
005380,현대차,자동차/완성차,0.5331999999999999,0.5,0.36,0.4666666666666666,0.5,0.7000000000000001,6.929,1.9298,2.0,1.0,0.0,0.7725,0.0,0.0,0.0,0.0,-0.0095,0.7945,0.5,-2.0772,0.0,1.0,0.6943,현대차(005380) 팰리세이드 리콜 관련 업데이트,1.0,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,1.2,0.6433593750000001,0.021662773708184133,0.2109375,0.298828125,ridge_fewshot,8,,,,,,,,,0,,,,,,,0.4,0.36904761904761907,,,,,,0.8125,0.2109375,,4,0.4267752511160714
019180,티에이치엔,자동차부품,,,,,,,5.2351,0.1516,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2185,0.5785,0.0,0.0,0.0,1.0,0.7666,P/E가 3배도 안 되네요,1.0,1.0,1.0,-0.0109,0.0,1.0,0.0,0.0,2.0,0.0,0.0,LARGE_HOLDER,neutral,3.37,0.0,1.2,0.48164062500000004,0.011412701245732211,0.140625,0.2328125,ridge_fewshot,8,,,,,,,,,0,,,,,,,,0.17857142857142858,,,,,,0.46875,0.140625,0.5227272727272727,4,0.3238905545984627
036800,나이스정보통신,상업서비스와공급품,,,,,,,12.7063,6.0061,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0739,1.0,1.0,32.0755,0.0,1.0,0.8464,"나이스정보통신(036800) Valuation 저평가, TRS 성장성",1.0,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,1.2,0.720703125,0.05001420753665084,0.921875,0.921875,ridge_fewshot,8,,,,,,,,,0,,,,,,,,1.0,,,,,,0.9765625,0.921875,,3,0.881219951923077
083500,에프엔에스테크,디스플레이장비및부품,,,,,,,12.5089,5.3707,2.0,1.0,0.0,0.7725,0.0,0.0,0.0,0.0,0.0274,0.7956,0.5,80.072,0.0,1.0,0.7296,에프엔에스테크(083500) 수익성 개선 흐름 본격화될 전망,1.0,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,1.2,0.7171875000000001,0.05017575668334798,0.9296875,0.658203125,ridge_fewshot,8,,,,,,,,,0,,,,,,,,0.9880952380952381,,,,,,0.96875,0.9296875,,3,0.8770604395604396
393890,더블유씨피,전기제품,,,,,,,12.068,4.4294,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0134,0.589,0.0,120.2202,0.0,1.0,0.8055,"실적, 밸류에이션 정상화 초입 구간",1.0,1.0,1.0,0.3526,0.0,2.0,,,0.0,0.0,0.0,,,,0.0,1.2,0.7066406250000001,0.06047106471611002,0.9921875,0.9088541666666666,ridge_fewshot,8,,,,,,,,,0,,,,,,,,0.9523809523809523,,,,,,0.9453125,0.9921875,,3,0.8747982486263736
036570,엔씨소프트,엔터테인먼트/게임,,,,,,,12.2304,3.7815,3.0,2.0,0.0,0.784,0.0,0.0,0.0,0.0,-0.0486,0.7493,0.3333,65.9452,8.6083,0.9139,0.8464,엔씨소프트(036570) 실적은 센티를 이긴다,1.0,2.0,1.0,0.238,0.0,4.0,,,0.0,0.0,0.0,,,,0.0,1.2,0.66796875,0.05752307542177331,0.984375,0.8671875,ridge_fewshot,8,,,,,,,,,0,,,,,,,,0.9761904761904762,,,,,,0.8671875,0.984375,,3,0.8667711195054945
023910,대한약품,제약,,,,,,,11.7321,4.371,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0739,1.0,1.0,32.67,0.0,1.0,0.8464,대한약품(023910) 안정적인 수액제 생산 & Valuation 저평가,1.0,1.0,1.0,0.2593,0.0,4.0,,,0.0,0.0,0.0,,,,0.0,1.2,0.703125,0.055124630361772065,0.96875,0.7298177083333334,ridge_fewshot,8,,,,,,,,,0,,,,,,,,0.9404761904761905,,,,,,0.9375,0.96875,,3,0.8624656593406594
