symbol,name,sector,composite_score,value_score,momentum_score,quality_score,flow_score,news_score,analyst_conviction_score,analyst_avg_score,analyst_report_count,analyst_broker_diversity,analyst_target_revision_pct,analyst_novelty_score,analyst_fwd_ret_5d,analyst_fwd_ret_20d,analyst_alpha_ret_5d,analyst_alpha_ret_20d,analyst_bias_adjustment,analyst_parse_quality_score,analyst_pdf_coverage,analyst_target_upside_pct,analyst_target_dispersion_pct,analyst_agreement_score,analyst_recency_score,analyst_latest_title,analyst_revision_breadth_score,analyst_revision_breadth_count,analyst_positive_revision_ratio,analyst_peer_spillover_score,analyst_peer_alpha_5d,analyst_peer_support_count,event_alpha_score,event_expected_alpha_5d,event_recent_count,event_recent_positive_count,event_recent_negative_count,event_last_type,event_last_bias,event_last_days_ago,macro_sector_score,macro_regime_score,macro_micro_interaction_score,ml_pred_return_5d,ml_pred_score,ml_sector_score,ml_model_type,ml_train_rows,flow_top_brokers,flow_event_mix,micro_ofi,micro_foreign_pressure,micro_broker_concentration,micro_queue_imbalance,micro_absorption_score,microstructure_score,flow_intraday_samples,flow_intraday_avg_5m,flow_intraday_avg_15m,flow_intraday_avg_30m,flow_intraday_avg_60m,flow_intraday_last_event,flow_intraday_last_captured_at,factor_rank_score,analyst_rank_score,flow_state_score,flow_rank_score,flow_intraday_edge_score,flow_intraday_rank_score,micro_rank_score,macro_rank_score,ml_rank_score,event_rank_score,active_source_count,card_score
000660,SK하이닉스,IT하드웨어 (반도체),0.6497666666666666,0.5,0.8800000000000001,0.3999999999999999,0.875,0.3666666666666667,7.626,0.8675,2.0,2.0,0.0,0.7979,0.0,0.0,0.0,0.0,0.0,0.6522,0.0,40.9048,3.01,0.6699,0.7027,HBM 전선 이상 무,0.5,1.0,1.0,0.2701,3.4968,1.0,,,0.0,0.0,0.0,,,,7.0,1.8,0.8452991452991454,0.02159952447660276,0.49572649572649574,0.7464387464387464,ridge_fewshot,6,,,,,,,,,0,,,,,,,1.0,0.42857142857142855,,,,,,0.9914529914529915,0.49572649572649574,,4,0.7070026327838826
005930,삼성전자,IT하드웨어 (반도체),0.5752666666666666,0.5,0.68,0.6,0.4499999999999999,0.6666666666666666,9.5567,0.8118,3.0,3.0,0.0,0.7945,8.6649,0.0,3.4968,0.0,-0.0114,0.7505,0.3333,33.9492,4.8766,0.7512,0.7759,진정한 풀스택,0.6649,2.0,1.0,0.0503,0.0,1.0,,,0.0,0.0,0.0,,,,7.0,1.8,0.8260683760683761,0.04435867134137432,0.7777777777777778,0.7464387464387464,ridge_fewshot,6,,,,,,,,,0,,,,,,,0.6,0.6904761904761905,,,,,,0.9829059829059829,0.7777777777777778,,4,0.6807320283882783
373220,LG에너지솔루션,2차전지/배터리,0.4931333333333333,0.5,0.24,0.6666666666666666,0.65,0.7333333333333334,8.1731,1.6047,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0132,0.5873,0.0,21.7799,0.0,1.0,0.8153,26년 ESS 추정치 추가 상향 조정,1.0,1.0,1.0,0.2784,0.0,1.0,,,0.0,0.0,0.0,,,,0.0,1.8,0.6356837606837606,0.02586724530186868,0.5384615384615384,0.4928774928774929,ridge_fewshot,6,,,,,,,,,0,,,,,,,0.4,0.5119047619047619,,,,,,0.7948717948717948,0.5384615384615384,,4,0.511019059065934
005380,현대차,자동차/완성차,0.4928666666666667,0.5,0.36,0.4666666666666666,0.35,0.5666666666666667,6.9374,1.9298,2.0,1.0,0.0,0.7725,0.0,0.0,0.0,0.0,-0.0095,0.7945,0.5,-2.0772,0.0,1.0,0.7027,현대차(005380) 팰리세이드 리콜 관련 업데이트,1.0,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,1.8,0.6241452991452991,0.0446624284290361,0.7863247863247863,0.5641025641025641,ridge_fewshot,6,,,,,,,,,0,,,,,,,0.2,0.36904761904761907,,,,,,0.7692307692307693,0.7863247863247863,,4,0.44689932463369964
019180,티에이치엔,자동차부품,,,,,,,5.2444,0.1516,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2185,0.5785,0.0,0.0,0.0,1.0,0.7759,P/E가 3배도 안 되네요,1.0,1.0,1.0,-0.0109,0.0,1.0,0.0,0.0,2.0,0.0,0.0,LARGE_HOLDER,neutral,3.13,0.0,1.8,0.45876068376068374,0.012452013556170373,0.11965811965811966,0.16452991452991453,ridge_fewshot,6,,,,,,,,,0,,,,,,,,0.17857142857142858,,,,,,0.4188034188034188,0.11965811965811966,0.5151515151515151,4,0.3104140757201982
081660,미스토홀딩스,의류/섬유,,,,,,,12.1777,5.0365,2.0,1.0,0.0,0.7581,0.0,0.0,0.0,0.0,0.0235,0.8224,0.5,38.7755,0.0,1.0,0.8153,"미스토홀딩스(081660) 4Q25 Review : 턴어라운드 본격화 전망되나, K패션은 기다림이 필요",1.0,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,1.8,0.7126068376068375,0.0814719566751003,0.9572649572649573,0.6495726495726496,ridge_fewshot,6,,,,,,,,,0,,,,,,,,0.9642857142857143,,,,,,0.9572649572649573,0.9572649572649573,,3,0.8726795106602798
083500,에프엔에스테크,디스플레이장비및부품,,,,,,,12.5178,5.3707,2.0,1.0,0.0,0.7725,0.0,0.0,0.0,0.0,0.0274,0.7957,0.5,80.072,0.0,1.0,0.7384,에프엔에스테크(083500) 수익성 개선 흐름 본격화될 전망,1.0,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,1.8,0.7164529914529915,0.07022406302243756,0.905982905982906,0.6239316239316239,ridge_fewshot,6,,,,,,,,,0,,,,,,,,0.9880952380952381,,,,,,0.9658119658119658,0.905982905982906,,3,0.8702844698037004
036800,나이스정보통신,상업서비스와공급품,,,,,,,12.7166,6.0061,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0739,1.0,1.0,32.0755,0.0,1.0,0.8566,"나이스정보통신(036800) Valuation 저평가, TRS 성장성",1.0,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,1.8,0.7202991452991453,0.04667924565580738,0.8034188034188035,0.8034188034188035,ridge_fewshot,6,,,,,,,,,0,,,,,,,,1.0,,,,,,0.9743589743589743,0.8034188034188035,,3,0.8498068704799473
039030,이오테크닉스,IT하드웨어 (반도체),,,,,,,10.4627,3.9465,2.0,1.0,0.0,0.7408,0.0,0.0,0.0,0.0,-0.0158,0.834,0.5,15.8901,0.0,1.0,0.8153,이오테크닉스(039030) NAND 고단화 수혜 예상,1.0,1.0,1.0,0.321,3.4968,2.0,,,0.0,0.0,0.0,,,,7.0,1.8,0.952991452991453,0.08900090757763682,0.9658119658119658,0.7464387464387464,ridge_fewshot,6,,,,,,,,,0,,,,,,,,0.8452380952380952,,,,,,1.0,0.9658119658119658,,3,0.8365942284211515
036570,엔씨소프트,엔터테인먼트/게임,,,,,,,12.2406,3.7815,3.0,2.0,0.0,0.784,0.0,0.0,0.0,0.0,-0.0486,0.7493,0.3333,65.9452,8.6083,0.9139,0.8566,엔씨소프트(036570) 실적은 센티를 이긴다,1.0,2.0,1.0,0.238,0.0,4.0,,,0.0,0.0,0.0,,,,0.0,1.8,0.6626068376068376,0.05872749655871399,0.8547008547008547,0.9008547008547009,ridge_fewshot,6,,,,,,,,,0,,,,,,,,0.9761904761904762,,,,,,0.8547008547008547,0.8547008547008547,,3,0.830407039541655
