symbol,name,sector,composite_score,value_score,momentum_score,quality_score,flow_score,news_score,analyst_conviction_score,analyst_avg_score,analyst_report_count,analyst_broker_diversity,analyst_target_revision_pct,analyst_novelty_score,analyst_fwd_ret_5d,analyst_fwd_ret_20d,analyst_alpha_ret_5d,analyst_alpha_ret_20d,analyst_bias_adjustment,analyst_parse_quality_score,analyst_pdf_coverage,analyst_target_upside_pct,analyst_target_dispersion_pct,analyst_agreement_score,analyst_recency_score,analyst_latest_title,analyst_revision_breadth_score,analyst_revision_breadth_count,analyst_positive_revision_ratio,analyst_peer_spillover_score,analyst_peer_alpha_5d,analyst_peer_support_count,event_alpha_score,event_expected_alpha_5d,event_recent_count,event_recent_positive_count,event_recent_negative_count,event_last_type,event_last_bias,event_last_days_ago,macro_sector_score,macro_regime_score,macro_micro_interaction_score,ml_pred_return_5d,ml_pred_score,ml_sector_score,ml_model_type,ml_train_rows,flow_top_brokers,flow_event_mix,micro_ofi,micro_foreign_pressure,micro_broker_concentration,micro_queue_imbalance,micro_absorption_score,microstructure_score,flow_intraday_samples,flow_intraday_avg_5m,flow_intraday_avg_15m,flow_intraday_avg_30m,flow_intraday_avg_60m,flow_intraday_last_event,flow_intraday_last_captured_at,factor_rank_score,analyst_rank_score,flow_state_score,flow_rank_score,flow_intraday_edge_score,flow_intraday_rank_score,micro_rank_score,macro_rank_score,ml_rank_score,event_rank_score,active_source_count,card_score
005930,삼성전자,IT하드웨어 (반도체),0.5792666666666667,0.5,0.68,0.6,0.5,0.6166666666666667,9.5544,0.8181,3.0,3.0,0.0,0.7945,7.0566,0.0,3.4968,0.0,-0.0087,0.7505,0.3333,33.9492,4.8766,0.7512,0.7671,진정한 풀스택,0.6649,2.0,1.0,0.0505,0.0,1.0,,,0.0,0.0,0.0,,,,4.0,1.2,0.8308943089430895,0.04354905090077735,0.8292682926829268,0.8048780487804877,ridge_fewshot,8,,,,,,,,,0,,,,,,,0.8,0.6666666666666666,,,,,,0.991869918699187,0.8292682926829268,,4,0.7507240853658536
000660,SK하이닉스,IT하드웨어 (반도체),0.5939333333333334,0.5,0.8800000000000001,0.3999999999999999,0.5,0.4833333333333334,7.6225,0.8716,2.0,2.0,0.0,0.7979,3.3881,0.0,0.0,0.0,0.0,0.6522,0.0,40.9048,3.01,0.6699,0.6948,HBM 전선 이상 무,0.5,1.0,1.0,0.2704,3.4968,1.0,,,0.0,0.0,0.0,,,,4.0,1.2,0.8272357723577235,0.03161683424270566,0.6585365853658537,0.8048780487804877,ridge_fewshot,8,,,,,,,,,0,,,,,,,1.0,0.4367816091954023,,,,,,0.983739837398374,0.6585365853658537,,4,0.7339912741799831
005380,현대차,자동차/완성차,0.5331999999999999,0.5,0.36,0.4666666666666666,0.5,0.7000000000000001,6.9332,1.9335,2.0,1.0,0.0,0.7725,2.1739,0.0,0.0,0.0,-0.0095,0.7945,0.5,-2.0772,0.0,1.0,0.6948,현대차(005380) 팰리세이드 리콜 관련 업데이트,1.0,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,1.2,0.6363821138211383,0.02168174055412398,0.5203252032520326,0.44512195121951226,ridge_fewshot,8,,,,,,,,,0,,,,,,,0.4,0.3793103448275862,,,,,,0.7967479674796748,0.5203252032520326,,4,0.47665448906644237
373220,LG에너지솔루션,2차전지/배터리,0.4594666666666667,0.5,0.24,0.6666666666666666,0.5,0.6666666666666666,8.176,1.6162,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0225,0.5873,0.0,21.7799,0.0,1.0,0.8061,26년 ESS 추정치 추가 상향 조정,1.0,1.0,1.0,0.279,0.0,1.0,,,0.0,0.0,0.0,,,,0.0,1.2,0.6217479674796749,0.03771719380393582,0.7235772357723578,0.6300813008130082,ridge_fewshot,8,,,,,,,,,0,,,,,,,0.2,0.5172413793103449,,,,,,0.7642276422764228,0.7235772357723578,,4,0.4717284745584525
019180,티에이치엔,자동차부품,,,,,,,5.2404,0.156,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2185,0.5785,0.0,0.0,0.0,1.0,0.7671,P/E가 3배도 안 되네요,1.0,1.0,1.0,-0.0106,0.0,1.0,0.0,0.0,2.0,0.0,0.0,LARGE_HOLDER,neutral,3.35,0.0,1.2,0.46443089430894313,0.011449265459494372,0.15447154471544716,0.23414634146341468,ridge_fewshot,8,,,,,,,,,0,,,,,,,,0.1724137931034483,,,,,,0.43089430894308944,0.15447154471544716,0.5416666666666666,4,0.32222548817676777
234340,헥토파이낸셜,IT서비스,,,,,,,12.8013,5.2497,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,-0.0952,0.832,0.0,82.1494,0.0,1.0,0.9826,4Q25 Review: 연간 최대 매출액 및 영업이익 ..,1.0,1.0,1.0,0.1325,-1.185,2.0,,,0.0,0.0,0.0,,,,0.0,1.2,0.7132113821138212,0.055652496578709465,0.967479674796748,0.5447154471544716,ridge_fewshot,8,,,,,,,,,0,,,,,,,,1.0,,,,,,0.959349593495935,0.967479674796748,,3,0.8897709505941213
036800,나이스정보통신,상업서비스와공급품,,,,,,,12.714,6.0132,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0789,1.0,1.0,32.0755,0.0,1.0,0.847,"나이스정보통신(036800) Valuation 저평가, TRS 성장성",1.0,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,1.2,0.7205284552845529,0.05005135537361594,0.9105691056910569,0.9105691056910569,ridge_fewshot,8,,,,,,,,,0,,,,,,,,0.9885057471264368,,,,,,0.975609756097561,0.9105691056910569,,3,0.8735668575187078
083500,에프엔에스테크,디스플레이장비및부품,,,,,,,12.5119,5.3732,2.0,1.0,0.0,0.7725,0.0,0.0,0.0,0.0,0.0274,0.7956,0.5,80.072,0.0,1.0,0.7301,에프엔에스테크(083500) 수익성 개선 흐름 본격화될 전망,1.0,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,1.2,0.716869918699187,0.05018859186248664,0.9186991869918699,0.6443089430894309,ridge_fewshot,8,,,,,,,,,0,,,,,,,,0.9770114942528736,,,,,,0.967479674796748,0.9186991869918699,,3,0.8695891559379784
393890,더블유씨피,전기제품,,,,,,,12.0797,4.44,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0229,0.589,0.0,120.2202,0.0,1.0,0.8061,"실적, 밸류에이션 정상화 초입 구간",1.0,1.0,1.0,0.353,0.0,2.0,,,0.0,0.0,0.0,,,,0.0,1.2,0.7022357723577236,0.060543929772721855,0.991869918699187,0.8943089430894308,ridge_fewshot,8,,,,,,,,,0,,,,,,,,0.9425287356321839,,,,,,0.9349593495934959,0.991869918699187,,3,0.868819278212676
036570,엔씨소프트,엔터테인먼트/게임,,,,,,,12.2314,3.7818,3.0,2.0,0.0,0.784,0.0,0.0,0.0,0.0,-0.0517,0.7493,0.3333,65.9452,8.6083,0.9139,0.847,엔씨소프트(036570) 실적은 센티를 이긴다,1.0,2.0,1.0,0.2381,0.0,4.0,,,0.0,0.0,0.0,,,,0.0,1.2,0.6619918699186993,0.057529512718109015,0.983739837398374,0.8422764227642275,ridge_fewshot,8,,,,,,,,,0,,,,,,,,0.9655172413793104,,,,,,0.8536585365853658,0.983739837398374,,3,0.8597640497293567
